**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	492/769 	 [%] = 63.979194
**** File name: ./output/1MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	667/769 	 [%] = 86.736021
Xor file present: 	652/769 	 [%] = 84.785436
**** File name: ./output/1MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	652/769 	 [%] = 84.785436
**** File name: ./output/1MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	672/769 	 [%] = 87.386216
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	655/769 	 [%] = 85.175553
Xor file present: 	664/769 	 [%] = 86.345904
**** File name: ./output/1MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	664/769 	 [%] = 86.345904
**** File name: ./output/1MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	672/769 	 [%] = 87.386216
Xor file present: 	645/769 	 [%] = 83.875163
**** File name: ./output/1MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	645/769 	 [%] = 83.875163
**** File name: ./output/1MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	544/769 	 [%] = 70.741222
Xor file present: 	532/769 	 [%] = 69.180754
**** File name: ./output/1MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	532/769 	 [%] = 69.180754
**** File name: ./output/1MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	668/769 	 [%] = 86.866060
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	663/769 	 [%] = 86.215865
Xor file present: 	662/769 	 [%] = 86.085826
**** File name: ./output/1MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	662/769 	 [%] = 86.085826
**** File name: ./output/1MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	669/769 	 [%] = 86.996099
Xor file present: 	654/769 	 [%] = 85.045514
**** File name: ./output/1MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	654/769 	 [%] = 85.045514
**** File name: ./output/1MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	666/769 	 [%] = 86.605982
Xor file present: 	682/769 	 [%] = 88.686606
**** File name: ./output/1MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	682/769 	 [%] = 88.686606
**** File name: ./output/1MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	674/769 	 [%] = 87.646294
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	670/769 	 [%] = 87.126138
Xor file present: 	646/769 	 [%] = 84.005202
**** File name: ./output/1MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	646/769 	 [%] = 84.005202
**** File name: ./output/1MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	664/769 	 [%] = 86.345904
Xor file present: 	680/769 	 [%] = 88.426528
**** File name: ./output/1MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	680/769 	 [%] = 88.426528
**** File name: ./output/1MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	651/769 	 [%] = 84.655397
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	646/769 	 [%] = 84.005202
Xor file present: 	658/769 	 [%] = 85.565670
**** File name: ./output/1MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	658/769 	 [%] = 85.565670
**** File name: ./output/1MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	658/769 	 [%] = 85.565670
Xor file present: 	670/769 	 [%] = 87.126138
**** File name: ./output/1MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	670/769 	 [%] = 87.126138
**** File name: ./output/1MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	739/769 	 [%] = 96.098830
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	737/769 	 [%] = 95.838752
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	737/769 	 [%] = 95.838752
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	728/769 	 [%] = 94.668401
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	738/769 	 [%] = 95.968791
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	720/769 	 [%] = 93.628088
**** File name: ./output/1MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	720/769 	 [%] = 93.628088
**** File name: ./output/1MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	725/769 	 [%] = 94.278283
**** File name: ./output/1MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	725/769 	 [%] = 94.278283
**** File name: ./output/1MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	729/769 	 [%] = 94.798440
Xor file present: 	718/769 	 [%] = 93.368010
**** File name: ./output/1MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	718/769 	 [%] = 93.368010
**** File name: ./output/1MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	724/769 	 [%] = 94.148244
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	738/769 	 [%] = 95.968791
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	728/769 	 [%] = 94.668401
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	729/769 	 [%] = 94.798440
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	723/769 	 [%] = 94.018205
**** File name: ./output/1MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	723/769 	 [%] = 94.018205
**** File name: ./output/1MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	742/769 	 [%] = 96.488947
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	727/769 	 [%] = 94.538362
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	738/769 	 [%] = 95.968791
Xor file present: 	735/769 	 [%] = 95.578674
**** File name: ./output/1MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	735/769 	 [%] = 95.578674
**** File name: ./output/1MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	737/769 	 [%] = 95.838752
Xor file present: 	720/769 	 [%] = 93.628088
**** File name: ./output/1MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	720/769 	 [%] = 93.628088
**** File name: ./output/1MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	723/769 	 [%] = 94.018205
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	742/769 	 [%] = 96.488947
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	737/769 	 [%] = 95.838752
**** File name: ./output/1MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	737/769 	 [%] = 95.838752
**** File name: ./output/1MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	741/769 	 [%] = 96.358908
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	739/769 	 [%] = 96.098830
**** File name: ./output/1MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	739/769 	 [%] = 96.098830
**** File name: ./output/1MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	753/769 	 [%] = 97.919376
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	753/769 	 [%] = 97.919376
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	757/769 	 [%] = 98.439532
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	749/769 	 [%] = 97.399220
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	758/769 	 [%] = 98.569571
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	752/769 	 [%] = 97.789337
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	756/769 	 [%] = 98.309493
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	750/769 	 [%] = 97.529259
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	759/769 	 [%] = 98.699610
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	756/769 	 [%] = 98.309493
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
