**** File name: ./output/10MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	4764/7688 	 [%] = 61.966701
Xor file present: 	6703/7688 	 [%] = 87.187825
**** File name: ./output/10MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	6612/7688 	 [%] = 86.004162
Xor file present: 	6635/7688 	 [%] = 86.303330
**** File name: ./output/10MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	7678/7688 	 [%] = 99.869927
Xor file present: 	6635/7688 	 [%] = 86.303330
**** File name: ./output/10MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	6642/7688 	 [%] = 86.394381
Xor file present: 	6647/7688 	 [%] = 86.459417
**** File name: ./output/10MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	7675/7688 	 [%] = 99.830905
Xor file present: 	6647/7688 	 [%] = 86.459417
**** File name: ./output/10MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	6642/7688 	 [%] = 86.394381
Xor file present: 	6619/7688 	 [%] = 86.095213
**** File name: ./output/10MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	7682/7688 	 [%] = 99.921956
Xor file present: 	6619/7688 	 [%] = 86.095213
**** File name: ./output/10MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	6557/7688 	 [%] = 85.288762
Xor file present: 	6570/7688 	 [%] = 85.457856
**** File name: ./output/10MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	7680/7688 	 [%] = 99.895942
Xor file present: 	6570/7688 	 [%] = 85.457856
**** File name: ./output/10MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	6548/7688 	 [%] = 85.171696
Xor file present: 	6548/7688 	 [%] = 85.171696
**** File name: ./output/10MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	7678/7688 	 [%] = 99.869927
Xor file present: 	6548/7688 	 [%] = 85.171696
**** File name: ./output/10MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	6686/7688 	 [%] = 86.966701
Xor file present: 	6641/7688 	 [%] = 86.381374
**** File name: ./output/10MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	7684/7688 	 [%] = 99.947971
Xor file present: 	6641/7688 	 [%] = 86.381374
**** File name: ./output/10MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	6599/7688 	 [%] = 85.835068
Xor file present: 	6664/7688 	 [%] = 86.680541
**** File name: ./output/10MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	6664/7688 	 [%] = 86.680541
**** File name: ./output/10MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	6610/7688 	 [%] = 85.978148
Xor file present: 	6658/7688 	 [%] = 86.602497
**** File name: ./output/10MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	6658/7688 	 [%] = 86.602497
**** File name: ./output/10MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	6542/7688 	 [%] = 85.093652
Xor file present: 	6604/7688 	 [%] = 85.900104
**** File name: ./output/10MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	7680/7688 	 [%] = 99.895942
Xor file present: 	6604/7688 	 [%] = 85.900104
**** File name: ./output/10MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	6565/7688 	 [%] = 85.392820
Xor file present: 	6612/7688 	 [%] = 86.004162
**** File name: ./output/10MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	6612/7688 	 [%] = 86.004162
**** File name: ./output/10MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	6534/7688 	 [%] = 84.989594
Xor file present: 	6616/7688 	 [%] = 86.056191
**** File name: ./output/10MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	7673/7688 	 [%] = 99.804891
Xor file present: 	6616/7688 	 [%] = 86.056191
**** File name: ./output/10MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	6528/7688 	 [%] = 84.911550
Xor file present: 	6572/7688 	 [%] = 85.483871
**** File name: ./output/10MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	7682/7688 	 [%] = 99.921956
Xor file present: 	6572/7688 	 [%] = 85.483871
**** File name: ./output/10MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	6651/7688 	 [%] = 86.511446
Xor file present: 	6672/7688 	 [%] = 86.784599
**** File name: ./output/10MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	6672/7688 	 [%] = 86.784599
**** File name: ./output/10MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	6666/7688 	 [%] = 86.706556
Xor file present: 	6618/7688 	 [%] = 86.082206
**** File name: ./output/10MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	7681/7688 	 [%] = 99.908949
Xor file present: 	6618/7688 	 [%] = 86.082206
**** File name: ./output/10MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	6625/7688 	 [%] = 86.173257
Xor file present: 	6670/7688 	 [%] = 86.758585
**** File name: ./output/10MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	7681/7688 	 [%] = 99.908949
Xor file present: 	6670/7688 	 [%] = 86.758585
**** File name: ./output/10MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	6621/7688 	 [%] = 86.121228
Xor file present: 	6628/7688 	 [%] = 86.212279
**** File name: ./output/10MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	7675/7688 	 [%] = 99.830905
Xor file present: 	6628/7688 	 [%] = 86.212279
**** File name: ./output/10MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	6624/7688 	 [%] = 86.160250
Xor file present: 	6612/7688 	 [%] = 86.004162
**** File name: ./output/10MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	7680/7688 	 [%] = 99.895942
Xor file present: 	6612/7688 	 [%] = 86.004162
**** File name: ./output/10MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	6522/7688 	 [%] = 84.833507
Xor file present: 	6582/7688 	 [%] = 85.613944
**** File name: ./output/10MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	7673/7688 	 [%] = 99.804891
Xor file present: 	6582/7688 	 [%] = 85.613944
**** File name: ./output/10MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	6649/7688 	 [%] = 86.485432
Xor file present: 	6671/7688 	 [%] = 86.771592
**** File name: ./output/10MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	6671/7688 	 [%] = 86.771592
**** File name: ./output/10MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	7316/7688 	 [%] = 95.161290
Xor file present: 	7311/7688 	 [%] = 95.096254
**** File name: ./output/10MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7311/7688 	 [%] = 95.096254
**** File name: ./output/10MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	7233/7688 	 [%] = 94.081686
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	7287/7688 	 [%] = 94.784079
Xor file present: 	7315/7688 	 [%] = 95.148283
**** File name: ./output/10MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7315/7688 	 [%] = 95.148283
**** File name: ./output/10MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	7255/7688 	 [%] = 94.367846
Xor file present: 	7295/7688 	 [%] = 94.888137
**** File name: ./output/10MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7295/7688 	 [%] = 94.888137
**** File name: ./output/10MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	7315/7688 	 [%] = 95.148283
Xor file present: 	7296/7688 	 [%] = 94.901145
**** File name: ./output/10MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7296/7688 	 [%] = 94.901145
**** File name: ./output/10MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	7270/7688 	 [%] = 94.562955
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	7328/7688 	 [%] = 95.317378
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	7289/7688 	 [%] = 94.810094
Xor file present: 	7323/7688 	 [%] = 95.252341
**** File name: ./output/10MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7323/7688 	 [%] = 95.252341
**** File name: ./output/10MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	7303/7688 	 [%] = 94.992196
Xor file present: 	7274/7688 	 [%] = 94.614984
**** File name: ./output/10MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7274/7688 	 [%] = 94.614984
**** File name: ./output/10MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	7319/7688 	 [%] = 95.200312
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	7290/7688 	 [%] = 94.823101
Xor file present: 	7312/7688 	 [%] = 95.109261
**** File name: ./output/10MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7312/7688 	 [%] = 95.109261
**** File name: ./output/10MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	7311/7688 	 [%] = 95.096254
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	7310/7688 	 [%] = 95.083247
Xor file present: 	7324/7688 	 [%] = 95.265349
**** File name: ./output/10MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7324/7688 	 [%] = 95.265349
**** File name: ./output/10MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	7316/7688 	 [%] = 95.161290
Xor file present: 	7306/7688 	 [%] = 95.031217
**** File name: ./output/10MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7306/7688 	 [%] = 95.031217
**** File name: ./output/10MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	7300/7688 	 [%] = 94.953174
Xor file present: 	7290/7688 	 [%] = 94.823101
**** File name: ./output/10MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7290/7688 	 [%] = 94.823101
**** File name: ./output/10MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	7253/7688 	 [%] = 94.341831
Xor file present: 	7312/7688 	 [%] = 95.109261
**** File name: ./output/10MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7312/7688 	 [%] = 95.109261
**** File name: ./output/10MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	7281/7688 	 [%] = 94.706035
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	7297/7688 	 [%] = 94.914152
Xor file present: 	7294/7688 	 [%] = 94.875130
**** File name: ./output/10MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7294/7688 	 [%] = 94.875130
**** File name: ./output/10MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	7273/7688 	 [%] = 94.601977
Xor file present: 	7303/7688 	 [%] = 94.992196
**** File name: ./output/10MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7303/7688 	 [%] = 94.992196
**** File name: ./output/10MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	7312/7688 	 [%] = 95.109261
Xor file present: 	7322/7688 	 [%] = 95.239334
**** File name: ./output/10MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7322/7688 	 [%] = 95.239334
**** File name: ./output/10MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	7323/7688 	 [%] = 95.252341
Xor file present: 	7291/7688 	 [%] = 94.836108
**** File name: ./output/10MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7291/7688 	 [%] = 94.836108
**** File name: ./output/10MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	7270/7688 	 [%] = 94.562955
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	7303/7688 	 [%] = 94.992196
Xor file present: 	7270/7688 	 [%] = 94.562955
**** File name: ./output/10MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7270/7688 	 [%] = 94.562955
**** File name: ./output/10MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	7282/7688 	 [%] = 94.719043
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	7315/7688 	 [%] = 95.148283
Xor file present: 	7330/7688 	 [%] = 95.343392
**** File name: ./output/10MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7330/7688 	 [%] = 95.343392
**** File name: ./output/10MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	7318/7688 	 [%] = 95.187305
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	7324/7688 	 [%] = 95.265349
Xor file present: 	7303/7688 	 [%] = 94.992196
**** File name: ./output/10MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7303/7688 	 [%] = 94.992196
**** File name: ./output/10MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	7289/7688 	 [%] = 94.810094
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	7281/7688 	 [%] = 94.706035
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	7284/7688 	 [%] = 94.745057
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	7284/7688 	 [%] = 94.745057
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	7265/7688 	 [%] = 94.497919
Xor file present: 	7309/7688 	 [%] = 95.070239
**** File name: ./output/10MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7309/7688 	 [%] = 95.070239
**** File name: ./output/10MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	7267/7688 	 [%] = 94.523933
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7314/7688 	 [%] = 95.135276
**** File name: ./output/10MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	7310/7688 	 [%] = 95.083247
Xor file present: 	7292/7688 	 [%] = 94.849116
**** File name: ./output/10MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7292/7688 	 [%] = 94.849116
**** File name: ./output/10MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	7280/7688 	 [%] = 94.693028
Xor file present: 	7332/7688 	 [%] = 95.369407
**** File name: ./output/10MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7332/7688 	 [%] = 95.369407
**** File name: ./output/10MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	7276/7688 	 [%] = 94.640999
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	7319/7688 	 [%] = 95.200312
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	7318/7688 	 [%] = 95.187305
Xor file present: 	7288/7688 	 [%] = 94.797086
**** File name: ./output/10MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7288/7688 	 [%] = 94.797086
**** File name: ./output/10MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	7249/7688 	 [%] = 94.289802
Xor file present: 	7344/7688 	 [%] = 95.525494
**** File name: ./output/10MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7344/7688 	 [%] = 95.525494
**** File name: ./output/10MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	7316/7688 	 [%] = 95.161290
Xor file present: 	7326/7688 	 [%] = 95.291363
**** File name: ./output/10MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7326/7688 	 [%] = 95.291363
**** File name: ./output/10MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	7267/7688 	 [%] = 94.523933
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	7290/7688 	 [%] = 94.823101
Xor file present: 	7308/7688 	 [%] = 95.057232
**** File name: ./output/10MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7308/7688 	 [%] = 95.057232
**** File name: ./output/10MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	7316/7688 	 [%] = 95.161290
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	7281/7688 	 [%] = 94.706035
Xor file present: 	7270/7688 	 [%] = 94.562955
**** File name: ./output/10MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7270/7688 	 [%] = 94.562955
**** File name: ./output/10MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	7299/7688 	 [%] = 94.940166
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	7279/7688 	 [%] = 94.680021
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	7310/7688 	 [%] = 95.083247
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	7164/7688 	 [%] = 93.184183
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	7685/7688 	 [%] = 99.960978
Xor file present: 	7305/7688 	 [%] = 95.018210
**** File name: ./output/10MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	7313/7688 	 [%] = 95.122268
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	7290/7688 	 [%] = 94.823101
Xor file present: 	7319/7688 	 [%] = 95.200312
**** File name: ./output/10MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7319/7688 	 [%] = 95.200312
**** File name: ./output/10MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	7315/7688 	 [%] = 95.148283
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7316/7688 	 [%] = 95.161290
**** File name: ./output/10MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	7530/7688 	 [%] = 97.944849
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	7512/7688 	 [%] = 97.710718
Xor file present: 	7559/7688 	 [%] = 98.322060
**** File name: ./output/10MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7559/7688 	 [%] = 98.322060
**** File name: ./output/10MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	7545/7688 	 [%] = 98.139958
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	7546/7688 	 [%] = 98.152966
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	7546/7688 	 [%] = 98.152966
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	7552/7688 	 [%] = 98.231009
Xor file present: 	7567/7688 	 [%] = 98.426119
**** File name: ./output/10MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7567/7688 	 [%] = 98.426119
**** File name: ./output/10MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	7554/7688 	 [%] = 98.257024
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	7561/7688 	 [%] = 98.348075
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	7563/7688 	 [%] = 98.374089
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	7545/7688 	 [%] = 98.139958
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	7544/7688 	 [%] = 98.126951
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	7532/7688 	 [%] = 97.970864
Xor file present: 	7565/7688 	 [%] = 98.400104
**** File name: ./output/10MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7565/7688 	 [%] = 98.400104
**** File name: ./output/10MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	7540/7688 	 [%] = 98.074922
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no13.bin_clear_data.in ****
