**** File name: ./output/250MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	106420/192188 	 [%] = 55.372864
Xor file present: 	187827/192188 	 [%] = 97.730868
**** File name: ./output/250MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	187838/192188 	 [%] = 97.736591
Xor file present: 	188682/192188 	 [%] = 98.175745
**** File name: ./output/250MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188682/192188 	 [%] = 98.175745
**** File name: ./output/250MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	187640/192188 	 [%] = 97.633567
Xor file present: 	188594/192188 	 [%] = 98.129956
**** File name: ./output/250MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188594/192188 	 [%] = 98.129956
**** File name: ./output/250MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	187642/192188 	 [%] = 97.634608
Xor file present: 	188663/192188 	 [%] = 98.165858
**** File name: ./output/250MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188663/192188 	 [%] = 98.165858
**** File name: ./output/250MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	187649/192188 	 [%] = 97.638250
Xor file present: 	188694/192188 	 [%] = 98.181988
**** File name: ./output/250MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188694/192188 	 [%] = 98.181988
**** File name: ./output/250MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	187686/192188 	 [%] = 97.657502
Xor file present: 	188695/192188 	 [%] = 98.182509
**** File name: ./output/250MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188695/192188 	 [%] = 98.182509
**** File name: ./output/250MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	187670/192188 	 [%] = 97.649177
Xor file present: 	188659/192188 	 [%] = 98.163777
**** File name: ./output/250MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188659/192188 	 [%] = 98.163777
**** File name: ./output/250MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	187617/192188 	 [%] = 97.621600
Xor file present: 	188688/192188 	 [%] = 98.178867
**** File name: ./output/250MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188688/192188 	 [%] = 98.178867
**** File name: ./output/250MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	187682/192188 	 [%] = 97.655421
Xor file present: 	188676/192188 	 [%] = 98.172623
**** File name: ./output/250MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188676/192188 	 [%] = 98.172623
**** File name: ./output/250MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	187620/192188 	 [%] = 97.623161
Xor file present: 	188644/192188 	 [%] = 98.155972
**** File name: ./output/250MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188644/192188 	 [%] = 98.155972
**** File name: ./output/250MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	187692/192188 	 [%] = 97.660624
Xor file present: 	188712/192188 	 [%] = 98.191354
**** File name: ./output/250MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188712/192188 	 [%] = 98.191354
**** File name: ./output/250MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	187678/192188 	 [%] = 97.653339
Xor file present: 	188714/192188 	 [%] = 98.192395
**** File name: ./output/250MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188714/192188 	 [%] = 98.192395
**** File name: ./output/250MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	187427/192188 	 [%] = 97.522738
Xor file present: 	188782/192188 	 [%] = 98.227777
**** File name: ./output/250MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188782/192188 	 [%] = 98.227777
**** File name: ./output/250MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	187632/192188 	 [%] = 97.629405
Xor file present: 	188122/192188 	 [%] = 97.884363
**** File name: ./output/250MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188122/192188 	 [%] = 97.884363
**** File name: ./output/250MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	187352/192188 	 [%] = 97.483714
Xor file present: 	188110/192188 	 [%] = 97.878119
**** File name: ./output/250MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188110/192188 	 [%] = 97.878119
**** File name: ./output/250MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	187577/192188 	 [%] = 97.600787
Xor file present: 	188724/192188 	 [%] = 98.197598
**** File name: ./output/250MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188724/192188 	 [%] = 98.197598
**** File name: ./output/250MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	187797/192188 	 [%] = 97.715258
Xor file present: 	188569/192188 	 [%] = 98.116948
**** File name: ./output/250MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188569/192188 	 [%] = 98.116948
**** File name: ./output/250MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	187678/192188 	 [%] = 97.653339
Xor file present: 	188668/192188 	 [%] = 98.168460
**** File name: ./output/250MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188668/192188 	 [%] = 98.168460
**** File name: ./output/250MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	187686/192188 	 [%] = 97.657502
Xor file present: 	188616/192188 	 [%] = 98.141403
**** File name: ./output/250MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188616/192188 	 [%] = 98.141403
**** File name: ./output/250MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	187566/192188 	 [%] = 97.595063
Xor file present: 	188654/192188 	 [%] = 98.161176
**** File name: ./output/250MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188654/192188 	 [%] = 98.161176
**** File name: ./output/250MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	186618/192188 	 [%] = 97.101796
Xor file present: 	187851/192188 	 [%] = 97.743355
**** File name: ./output/250MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	187851/192188 	 [%] = 97.743355
**** File name: ./output/250MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	187571/192188 	 [%] = 97.597665
Xor file present: 	188755/192188 	 [%] = 98.213728
**** File name: ./output/250MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188755/192188 	 [%] = 98.213728
**** File name: ./output/250MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	190548/192188 	 [%] = 99.146669
Xor file present: 	190926/192188 	 [%] = 99.343351
**** File name: ./output/250MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190926/192188 	 [%] = 99.343351
**** File name: ./output/250MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	190580/192188 	 [%] = 99.163319
Xor file present: 	190828/192188 	 [%] = 99.292360
**** File name: ./output/250MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190828/192188 	 [%] = 99.292360
**** File name: ./output/250MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	190423/192188 	 [%] = 99.081628
Xor file present: 	190908/192188 	 [%] = 99.333985
**** File name: ./output/250MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190908/192188 	 [%] = 99.333985
**** File name: ./output/250MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	190440/192188 	 [%] = 99.090474
Xor file present: 	190877/192188 	 [%] = 99.317855
**** File name: ./output/250MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190877/192188 	 [%] = 99.317855
**** File name: ./output/250MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	190589/192188 	 [%] = 99.168002
Xor file present: 	190887/192188 	 [%] = 99.323059
**** File name: ./output/250MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190887/192188 	 [%] = 99.323059
**** File name: ./output/250MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	190519/192188 	 [%] = 99.131579
Xor file present: 	190964/192188 	 [%] = 99.363124
**** File name: ./output/250MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190964/192188 	 [%] = 99.363124
**** File name: ./output/250MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	190470/192188 	 [%] = 99.106084
Xor file present: 	190817/192188 	 [%] = 99.286636
**** File name: ./output/250MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190817/192188 	 [%] = 99.286636
**** File name: ./output/250MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	190507/192188 	 [%] = 99.125336
Xor file present: 	190945/192188 	 [%] = 99.353237
**** File name: ./output/250MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	192187/192188 	 [%] = 99.999480
Xor file present: 	190945/192188 	 [%] = 99.353237
**** File name: ./output/250MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	190513/192188 	 [%] = 99.128458
Xor file present: 	190794/192188 	 [%] = 99.274669
**** File name: ./output/250MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190794/192188 	 [%] = 99.274669
**** File name: ./output/250MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	190520/192188 	 [%] = 99.132100
Xor file present: 	190884/192188 	 [%] = 99.321498
**** File name: ./output/250MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190884/192188 	 [%] = 99.321498
**** File name: ./output/250MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	190562/192188 	 [%] = 99.153953
Xor file present: 	190903/192188 	 [%] = 99.331384
**** File name: ./output/250MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190903/192188 	 [%] = 99.331384
**** File name: ./output/250MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	190535/192188 	 [%] = 99.139905
Xor file present: 	190904/192188 	 [%] = 99.331904
**** File name: ./output/250MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190904/192188 	 [%] = 99.331904
**** File name: ./output/250MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	190402/192188 	 [%] = 99.070702
Xor file present: 	190814/192188 	 [%] = 99.285075
**** File name: ./output/250MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190814/192188 	 [%] = 99.285075
**** File name: ./output/250MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	190515/192188 	 [%] = 99.129498
Xor file present: 	190881/192188 	 [%] = 99.319937
**** File name: ./output/250MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190881/192188 	 [%] = 99.319937
**** File name: ./output/250MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	190539/192188 	 [%] = 99.141986
Xor file present: 	190840/192188 	 [%] = 99.298603
**** File name: ./output/250MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190840/192188 	 [%] = 99.298603
**** File name: ./output/250MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	190481/192188 	 [%] = 99.111807
Xor file present: 	190828/192188 	 [%] = 99.292360
**** File name: ./output/250MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190828/192188 	 [%] = 99.292360
**** File name: ./output/250MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	190479/192188 	 [%] = 99.110767
Xor file present: 	190831/192188 	 [%] = 99.293921
**** File name: ./output/250MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190831/192188 	 [%] = 99.293921
**** File name: ./output/250MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	190424/192188 	 [%] = 99.082149
Xor file present: 	190833/192188 	 [%] = 99.294961
**** File name: ./output/250MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190833/192188 	 [%] = 99.294961
**** File name: ./output/250MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	190629/192188 	 [%] = 99.188815
Xor file present: 	190871/192188 	 [%] = 99.314733
**** File name: ./output/250MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190871/192188 	 [%] = 99.314733
**** File name: ./output/250MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	190590/192188 	 [%] = 99.168522
Xor file present: 	190861/192188 	 [%] = 99.309530
**** File name: ./output/250MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190861/192188 	 [%] = 99.309530
**** File name: ./output/250MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	190541/192188 	 [%] = 99.143027
Xor file present: 	190873/192188 	 [%] = 99.315774
**** File name: ./output/250MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190873/192188 	 [%] = 99.315774
**** File name: ./output/250MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	190518/192188 	 [%] = 99.131059
Xor file present: 	190905/192188 	 [%] = 99.332425
**** File name: ./output/250MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190905/192188 	 [%] = 99.332425
**** File name: ./output/250MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	190501/192188 	 [%] = 99.122214
Xor file present: 	190896/192188 	 [%] = 99.327742
**** File name: ./output/250MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190896/192188 	 [%] = 99.327742
**** File name: ./output/250MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	190572/192188 	 [%] = 99.159157
Xor file present: 	190900/192188 	 [%] = 99.329823
**** File name: ./output/250MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190900/192188 	 [%] = 99.329823
**** File name: ./output/250MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	190447/192188 	 [%] = 99.094116
Xor file present: 	190937/192188 	 [%] = 99.349075
**** File name: ./output/250MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190937/192188 	 [%] = 99.349075
**** File name: ./output/250MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	190472/192188 	 [%] = 99.107124
Xor file present: 	190854/192188 	 [%] = 99.305888
**** File name: ./output/250MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190854/192188 	 [%] = 99.305888
**** File name: ./output/250MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	191599/192188 	 [%] = 99.693529
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	191549/192188 	 [%] = 99.667513
Xor file present: 	191721/192188 	 [%] = 99.757009
**** File name: ./output/250MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191721/192188 	 [%] = 99.757009
**** File name: ./output/250MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	191604/192188 	 [%] = 99.696131
Xor file present: 	191682/192188 	 [%] = 99.736716
**** File name: ./output/250MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191682/192188 	 [%] = 99.736716
**** File name: ./output/250MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	191560/192188 	 [%] = 99.673237
Xor file present: 	191701/192188 	 [%] = 99.746602
**** File name: ./output/250MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191701/192188 	 [%] = 99.746602
**** File name: ./output/250MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	191556/192188 	 [%] = 99.671155
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	191570/192188 	 [%] = 99.678440
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	191536/192188 	 [%] = 99.660749
Xor file present: 	191711/192188 	 [%] = 99.751806
**** File name: ./output/250MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191711/192188 	 [%] = 99.751806
**** File name: ./output/250MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	191519/192188 	 [%] = 99.651903
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	191588/192188 	 [%] = 99.687806
Xor file present: 	191728/192188 	 [%] = 99.760651
**** File name: ./output/250MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191728/192188 	 [%] = 99.760651
**** File name: ./output/250MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	191562/192188 	 [%] = 99.674277
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	191588/192188 	 [%] = 99.687806
Xor file present: 	191734/192188 	 [%] = 99.763773
**** File name: ./output/250MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191734/192188 	 [%] = 99.763773
**** File name: ./output/250MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	191592/192188 	 [%] = 99.689887
Xor file present: 	191695/192188 	 [%] = 99.743480
**** File name: ./output/250MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191695/192188 	 [%] = 99.743480
**** File name: ./output/250MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	191563/192188 	 [%] = 99.674798
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	191557/192188 	 [%] = 99.671676
Xor file present: 	191696/192188 	 [%] = 99.744001
**** File name: ./output/250MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191696/192188 	 [%] = 99.744001
**** File name: ./output/250MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	191574/192188 	 [%] = 99.680521
Xor file present: 	191666/192188 	 [%] = 99.728391
**** File name: ./output/250MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191666/192188 	 [%] = 99.728391
**** File name: ./output/250MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	191577/192188 	 [%] = 99.682082
Xor file present: 	191676/192188 	 [%] = 99.733594
**** File name: ./output/250MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191676/192188 	 [%] = 99.733594
**** File name: ./output/250MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	191586/192188 	 [%] = 99.686765
Xor file present: 	191752/192188 	 [%] = 99.773139
**** File name: ./output/250MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191752/192188 	 [%] = 99.773139
**** File name: ./output/250MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	191539/192188 	 [%] = 99.662310
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	191574/192188 	 [%] = 99.680521
Xor file present: 	191705/192188 	 [%] = 99.748684
**** File name: ./output/250MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191705/192188 	 [%] = 99.748684
**** File name: ./output/250MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	191545/192188 	 [%] = 99.665432
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	191560/192188 	 [%] = 99.673237
Xor file present: 	191682/192188 	 [%] = 99.736716
**** File name: ./output/250MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191682/192188 	 [%] = 99.736716
**** File name: ./output/250MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	191590/192188 	 [%] = 99.688846
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	191564/192188 	 [%] = 99.675318
Xor file present: 	191687/192188 	 [%] = 99.739318
**** File name: ./output/250MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191687/192188 	 [%] = 99.739318
**** File name: ./output/250MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	191576/192188 	 [%] = 99.681562
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191709/192188 	 [%] = 99.750765
**** File name: ./output/250MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	191559/192188 	 [%] = 99.672716
Xor file present: 	191711/192188 	 [%] = 99.751806
**** File name: ./output/250MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191711/192188 	 [%] = 99.751806
**** File name: ./output/250MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	191536/192188 	 [%] = 99.660749
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191719/192188 	 [%] = 99.755968
