**** File name: ./output/10MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	3996/7688 	 [%] = 51.977107
Xor file present: 	6700/7688 	 [%] = 87.148803
**** File name: ./output/10MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	4176/7688 	 [%] = 54.318418
Xor file present: 	6408/7688 	 [%] = 83.350676
**** File name: ./output/10MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	7257/7688 	 [%] = 94.393861
Xor file present: 	6408/7688 	 [%] = 83.350676
**** File name: ./output/10MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	5830/7688 	 [%] = 75.832466
Xor file present: 	6445/7688 	 [%] = 83.831946
**** File name: ./output/10MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	7651/7688 	 [%] = 99.518730
Xor file present: 	6445/7688 	 [%] = 83.831946
**** File name: ./output/10MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	6357/7688 	 [%] = 82.687305
Xor file present: 	6619/7688 	 [%] = 86.095213
**** File name: ./output/10MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	7672/7688 	 [%] = 99.791883
Xor file present: 	6619/7688 	 [%] = 86.095213
**** File name: ./output/10MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	4457/7688 	 [%] = 57.973465
Xor file present: 	6298/7688 	 [%] = 81.919875
**** File name: ./output/10MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	7406/7688 	 [%] = 96.331946
Xor file present: 	6298/7688 	 [%] = 81.919875
**** File name: ./output/10MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	6306/7688 	 [%] = 82.023933
Xor file present: 	6568/7688 	 [%] = 85.431842
**** File name: ./output/10MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	7671/7688 	 [%] = 99.778876
Xor file present: 	6568/7688 	 [%] = 85.431842
**** File name: ./output/10MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	6211/7688 	 [%] = 80.788241
Xor file present: 	6614/7688 	 [%] = 86.030177
**** File name: ./output/10MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	7674/7688 	 [%] = 99.817898
Xor file present: 	6614/7688 	 [%] = 86.030177
**** File name: ./output/10MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	4850/7688 	 [%] = 63.085328
Xor file present: 	6459/7688 	 [%] = 84.014048
**** File name: ./output/10MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	7532/7688 	 [%] = 97.970864
Xor file present: 	6459/7688 	 [%] = 84.014048
**** File name: ./output/10MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	4524/7688 	 [%] = 58.844953
Xor file present: 	6645/7688 	 [%] = 86.433403
**** File name: ./output/10MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	7441/7688 	 [%] = 96.787201
Xor file present: 	6645/7688 	 [%] = 86.433403
**** File name: ./output/10MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	5821/7688 	 [%] = 75.715401
Xor file present: 	6448/7688 	 [%] = 83.870968
**** File name: ./output/10MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	7645/7688 	 [%] = 99.440687
Xor file present: 	6448/7688 	 [%] = 83.870968
**** File name: ./output/10MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	5100/7688 	 [%] = 66.337149
Xor file present: 	6638/7688 	 [%] = 86.342352
**** File name: ./output/10MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	7594/7688 	 [%] = 98.777315
Xor file present: 	6638/7688 	 [%] = 86.342352
**** File name: ./output/10MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	4316/7688 	 [%] = 56.139438
Xor file present: 	6437/7688 	 [%] = 83.727888
**** File name: ./output/10MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	7410/7688 	 [%] = 96.383975
Xor file present: 	6437/7688 	 [%] = 83.727888
**** File name: ./output/10MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	4046/7688 	 [%] = 52.627471
Xor file present: 	6454/7688 	 [%] = 83.949011
**** File name: ./output/10MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	7273/7688 	 [%] = 94.601977
Xor file present: 	6454/7688 	 [%] = 83.949011
**** File name: ./output/10MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	5966/7688 	 [%] = 77.601457
Xor file present: 	6472/7688 	 [%] = 84.183143
**** File name: ./output/10MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	7665/7688 	 [%] = 99.700832
Xor file present: 	6472/7688 	 [%] = 84.183143
**** File name: ./output/10MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	4001/7688 	 [%] = 52.042144
Xor file present: 	6425/7688 	 [%] = 83.571800
**** File name: ./output/10MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	7221/7688 	 [%] = 93.925598
Xor file present: 	6425/7688 	 [%] = 83.571800
**** File name: ./output/10MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	5933/7688 	 [%] = 77.172216
Xor file present: 	6461/7688 	 [%] = 84.040062
**** File name: ./output/10MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	7642/7688 	 [%] = 99.401665
Xor file present: 	6461/7688 	 [%] = 84.040062
**** File name: ./output/10MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	6391/7688 	 [%] = 83.129553
Xor file present: 	6628/7688 	 [%] = 86.212279
**** File name: ./output/10MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	7668/7688 	 [%] = 99.739854
Xor file present: 	6628/7688 	 [%] = 86.212279
**** File name: ./output/10MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	4237/7688 	 [%] = 55.111863
Xor file present: 	6376/7688 	 [%] = 82.934443
**** File name: ./output/10MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	7266/7688 	 [%] = 94.510926
Xor file present: 	6376/7688 	 [%] = 82.934443
**** File name: ./output/10MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	4887/7688 	 [%] = 63.566597
Xor file present: 	6421/7688 	 [%] = 83.519771
**** File name: ./output/10MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	7523/7688 	 [%] = 97.853798
Xor file present: 	6421/7688 	 [%] = 83.519771
**** File name: ./output/10MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	5951/7688 	 [%] = 77.406348
Xor file present: 	6467/7688 	 [%] = 84.118106
**** File name: ./output/10MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	7655/7688 	 [%] = 99.570760
Xor file present: 	6467/7688 	 [%] = 84.118106
**** File name: ./output/10MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	7128/7688 	 [%] = 92.715921
Xor file present: 	7310/7688 	 [%] = 95.083247
**** File name: ./output/10MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7310/7688 	 [%] = 95.083247
**** File name: ./output/10MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	5432/7688 	 [%] = 70.655567
Xor file present: 	7291/7688 	 [%] = 94.836108
**** File name: ./output/10MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	7679/7688 	 [%] = 99.882934
Xor file present: 	7291/7688 	 [%] = 94.836108
**** File name: ./output/10MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	5493/7688 	 [%] = 71.449011
Xor file present: 	7234/7688 	 [%] = 94.094693
**** File name: ./output/10MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	7234/7688 	 [%] = 94.094693
**** File name: ./output/10MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	7054/7688 	 [%] = 91.753382
Xor file present: 	7240/7688 	 [%] = 94.172737
**** File name: ./output/10MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7240/7688 	 [%] = 94.172737
**** File name: ./output/10MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	7197/7688 	 [%] = 93.613424
Xor file present: 	7296/7688 	 [%] = 94.901145
**** File name: ./output/10MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7296/7688 	 [%] = 94.901145
**** File name: ./output/10MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	7039/7688 	 [%] = 91.558273
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7304/7688 	 [%] = 95.005203
**** File name: ./output/10MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	6430/7688 	 [%] = 83.636837
Xor file present: 	7239/7688 	 [%] = 94.159729
**** File name: ./output/10MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7239/7688 	 [%] = 94.159729
**** File name: ./output/10MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	7040/7688 	 [%] = 91.571280
Xor file present: 	7264/7688 	 [%] = 94.484912
**** File name: ./output/10MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7264/7688 	 [%] = 94.484912
**** File name: ./output/10MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	5749/7688 	 [%] = 74.778876
Xor file present: 	7274/7688 	 [%] = 94.614984
**** File name: ./output/10MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7274/7688 	 [%] = 94.614984
**** File name: ./output/10MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	7086/7688 	 [%] = 92.169615
Xor file present: 	7251/7688 	 [%] = 94.315817
**** File name: ./output/10MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7251/7688 	 [%] = 94.315817
**** File name: ./output/10MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	6851/7688 	 [%] = 89.112903
Xor file present: 	7255/7688 	 [%] = 94.367846
**** File name: ./output/10MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	7685/7688 	 [%] = 99.960978
Xor file present: 	7255/7688 	 [%] = 94.367846
**** File name: ./output/10MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	7202/7688 	 [%] = 93.678460
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	7041/7688 	 [%] = 91.584287
Xor file present: 	7250/7688 	 [%] = 94.302810
**** File name: ./output/10MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7250/7688 	 [%] = 94.302810
**** File name: ./output/10MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	7189/7688 	 [%] = 93.509365
Xor file present: 	7306/7688 	 [%] = 95.031217
**** File name: ./output/10MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7306/7688 	 [%] = 95.031217
**** File name: ./output/10MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	7034/7688 	 [%] = 91.493236
Xor file present: 	7221/7688 	 [%] = 93.925598
**** File name: ./output/10MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	7685/7688 	 [%] = 99.960978
Xor file present: 	7221/7688 	 [%] = 93.925598
**** File name: ./output/10MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	5269/7688 	 [%] = 68.535380
Xor file present: 	7257/7688 	 [%] = 94.393861
**** File name: ./output/10MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	7670/7688 	 [%] = 99.765869
Xor file present: 	7257/7688 	 [%] = 94.393861
**** File name: ./output/10MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	6599/7688 	 [%] = 85.835068
Xor file present: 	7247/7688 	 [%] = 94.263788
**** File name: ./output/10MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7247/7688 	 [%] = 94.263788
**** File name: ./output/10MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	7022/7688 	 [%] = 91.337149
Xor file present: 	7224/7688 	 [%] = 93.964620
**** File name: ./output/10MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7224/7688 	 [%] = 93.964620
**** File name: ./output/10MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	7058/7688 	 [%] = 91.805411
Xor file present: 	7173/7688 	 [%] = 93.301249
**** File name: ./output/10MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7173/7688 	 [%] = 93.301249
**** File name: ./output/10MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	7058/7688 	 [%] = 91.805411
Xor file present: 	7251/7688 	 [%] = 94.315817
**** File name: ./output/10MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7251/7688 	 [%] = 94.315817
**** File name: ./output/10MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	5819/7688 	 [%] = 75.689386
Xor file present: 	7277/7688 	 [%] = 94.654006
**** File name: ./output/10MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	7277/7688 	 [%] = 94.654006
**** File name: ./output/10MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	7136/7688 	 [%] = 92.819979
Xor file present: 	7320/7688 	 [%] = 95.213319
**** File name: ./output/10MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7320/7688 	 [%] = 95.213319
**** File name: ./output/10MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	7048/7688 	 [%] = 91.675338
Xor file present: 	7200/7688 	 [%] = 93.652445
**** File name: ./output/10MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7200/7688 	 [%] = 93.652445
**** File name: ./output/10MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	5746/7688 	 [%] = 74.739854
Xor file present: 	7324/7688 	 [%] = 95.265349
**** File name: ./output/10MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7324/7688 	 [%] = 95.265349
**** File name: ./output/10MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	5762/7688 	 [%] = 74.947971
Xor file present: 	7260/7688 	 [%] = 94.432882
**** File name: ./output/10MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7260/7688 	 [%] = 94.432882
**** File name: ./output/10MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	5272/7688 	 [%] = 68.574402
Xor file present: 	7255/7688 	 [%] = 94.367846
**** File name: ./output/10MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	7677/7688 	 [%] = 99.856920
Xor file present: 	7255/7688 	 [%] = 94.367846
**** File name: ./output/10MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	5946/7688 	 [%] = 77.341311
Xor file present: 	7219/7688 	 [%] = 93.899584
**** File name: ./output/10MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	7682/7688 	 [%] = 99.921956
Xor file present: 	7219/7688 	 [%] = 93.899584
**** File name: ./output/10MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	5058/7688 	 [%] = 65.790843
Xor file present: 	7234/7688 	 [%] = 94.094693
**** File name: ./output/10MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	7674/7688 	 [%] = 99.817898
Xor file present: 	7234/7688 	 [%] = 94.094693
**** File name: ./output/10MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	6185/7688 	 [%] = 80.450052
Xor file present: 	6807/7688 	 [%] = 88.540583
**** File name: ./output/10MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	7674/7688 	 [%] = 99.817898
Xor file present: 	6807/7688 	 [%] = 88.540583
**** File name: ./output/10MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	6942/7688 	 [%] = 90.296566
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7329/7688 	 [%] = 95.330385
**** File name: ./output/10MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	7181/7688 	 [%] = 93.405307
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7287/7688 	 [%] = 94.784079
**** File name: ./output/10MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	7231/7688 	 [%] = 94.055671
Xor file present: 	7327/7688 	 [%] = 95.304370
**** File name: ./output/10MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7327/7688 	 [%] = 95.304370
**** File name: ./output/10MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	5720/7688 	 [%] = 74.401665
Xor file present: 	7308/7688 	 [%] = 95.057232
**** File name: ./output/10MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	7683/7688 	 [%] = 99.934964
Xor file present: 	7308/7688 	 [%] = 95.057232
**** File name: ./output/10MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	6994/7688 	 [%] = 90.972945
Xor file present: 	7223/7688 	 [%] = 93.951613
**** File name: ./output/10MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7223/7688 	 [%] = 93.951613
**** File name: ./output/10MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	7150/7688 	 [%] = 93.002081
Xor file present: 	7330/7688 	 [%] = 95.343392
**** File name: ./output/10MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7330/7688 	 [%] = 95.343392
**** File name: ./output/10MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	7165/7688 	 [%] = 93.197190
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7302/7688 	 [%] = 94.979188
**** File name: ./output/10MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	5940/7688 	 [%] = 77.263267
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	7682/7688 	 [%] = 99.921956
Xor file present: 	7301/7688 	 [%] = 94.966181
**** File name: ./output/10MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	6983/7688 	 [%] = 90.829865
Xor file present: 	7194/7688 	 [%] = 93.574402
**** File name: ./output/10MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7194/7688 	 [%] = 93.574402
**** File name: ./output/10MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	5589/7688 	 [%] = 72.697711
Xor file present: 	7341/7688 	 [%] = 95.486472
**** File name: ./output/10MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	7685/7688 	 [%] = 99.960978
Xor file present: 	7341/7688 	 [%] = 95.486472
**** File name: ./output/10MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	6966/7688 	 [%] = 90.608741
Xor file present: 	7271/7688 	 [%] = 94.575963
**** File name: ./output/10MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7271/7688 	 [%] = 94.575963
**** File name: ./output/10MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	6702/7688 	 [%] = 87.174818
Xor file present: 	7299/7688 	 [%] = 94.940166
**** File name: ./output/10MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7299/7688 	 [%] = 94.940166
**** File name: ./output/10MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	7008/7688 	 [%] = 91.155047
Xor file present: 	7231/7688 	 [%] = 94.055671
**** File name: ./output/10MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7231/7688 	 [%] = 94.055671
**** File name: ./output/10MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	7216/7688 	 [%] = 93.860562
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	7090/7688 	 [%] = 92.221644
Xor file present: 	7258/7688 	 [%] = 94.406868
**** File name: ./output/10MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7258/7688 	 [%] = 94.406868
**** File name: ./output/10MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	7025/7688 	 [%] = 91.376171
Xor file present: 	7253/7688 	 [%] = 94.341831
**** File name: ./output/10MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7253/7688 	 [%] = 94.341831
**** File name: ./output/10MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	7007/7688 	 [%] = 91.142040
Xor file present: 	7267/7688 	 [%] = 94.523933
**** File name: ./output/10MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7267/7688 	 [%] = 94.523933
**** File name: ./output/10MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	5451/7688 	 [%] = 70.902706
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	7679/7688 	 [%] = 99.882934
Xor file present: 	7289/7688 	 [%] = 94.810094
**** File name: ./output/10MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	7035/7688 	 [%] = 91.506243
Xor file present: 	7261/7688 	 [%] = 94.445890
**** File name: ./output/10MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7261/7688 	 [%] = 94.445890
**** File name: ./output/10MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	7126/7688 	 [%] = 92.689906
Xor file present: 	7294/7688 	 [%] = 94.875130
**** File name: ./output/10MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7294/7688 	 [%] = 94.875130
**** File name: ./output/10MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	7192/7688 	 [%] = 93.548387
Xor file present: 	7319/7688 	 [%] = 95.200312
**** File name: ./output/10MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7319/7688 	 [%] = 95.200312
**** File name: ./output/10MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	7044/7688 	 [%] = 91.623309
Xor file present: 	7242/7688 	 [%] = 94.198751
**** File name: ./output/10MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	7685/7688 	 [%] = 99.960978
Xor file present: 	7242/7688 	 [%] = 94.198751
**** File name: ./output/10MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	7314/7688 	 [%] = 95.135276
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	7520/7688 	 [%] = 97.814776
Xor file present: 	7559/7688 	 [%] = 98.322060
**** File name: ./output/10MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7559/7688 	 [%] = 98.322060
**** File name: ./output/10MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	7480/7688 	 [%] = 97.294485
Xor file present: 	7543/7688 	 [%] = 98.113944
**** File name: ./output/10MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7543/7688 	 [%] = 98.113944
**** File name: ./output/10MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	7468/7688 	 [%] = 97.138398
Xor file present: 	7531/7688 	 [%] = 97.957856
**** File name: ./output/10MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7531/7688 	 [%] = 97.957856
**** File name: ./output/10MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	7491/7688 	 [%] = 97.437565
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	7504/7688 	 [%] = 97.606660
Xor file present: 	7567/7688 	 [%] = 98.426119
**** File name: ./output/10MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7567/7688 	 [%] = 98.426119
**** File name: ./output/10MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	7524/7688 	 [%] = 97.866805
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	7508/7688 	 [%] = 97.658689
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	7488/7688 	 [%] = 97.398543
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	7522/7688 	 [%] = 97.840791
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	7489/7688 	 [%] = 97.411550
Xor file present: 	7555/7688 	 [%] = 98.270031
**** File name: ./output/10MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7555/7688 	 [%] = 98.270031
**** File name: ./output/10MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	7461/7688 	 [%] = 97.047347
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7564/7688 	 [%] = 98.387097
**** File name: ./output/10MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	7486/7688 	 [%] = 97.372529
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no13.bin_clear_data.in ****
