**** File name: ./output/500MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	200897/384376 	 [%] = 52.265750
Xor file present: 	376428/384376 	 [%] = 97.932233
**** File name: ./output/500MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	375029/384376 	 [%] = 97.568266
Xor file present: 	377328/384376 	 [%] = 98.166379
**** File name: ./output/500MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377328/384376 	 [%] = 98.166379
**** File name: ./output/500MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	373560/384376 	 [%] = 97.186089
Xor file present: 	376101/384376 	 [%] = 97.847160
**** File name: ./output/500MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376101/384376 	 [%] = 97.847160
**** File name: ./output/500MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	375021/384376 	 [%] = 97.566185
Xor file present: 	377035/384376 	 [%] = 98.090151
**** File name: ./output/500MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	377035/384376 	 [%] = 98.090151
**** File name: ./output/500MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	374994/384376 	 [%] = 97.559161
Xor file present: 	377244/384376 	 [%] = 98.144525
**** File name: ./output/500MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	377244/384376 	 [%] = 98.144525
**** File name: ./output/500MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	374980/384376 	 [%] = 97.555519
Xor file present: 	377075/384376 	 [%] = 98.100558
**** File name: ./output/500MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377075/384376 	 [%] = 98.100558
**** File name: ./output/500MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	374946/384376 	 [%] = 97.546673
Xor file present: 	377213/384376 	 [%] = 98.136460
**** File name: ./output/500MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377213/384376 	 [%] = 98.136460
**** File name: ./output/500MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	375044/384376 	 [%] = 97.572169
Xor file present: 	376974/384376 	 [%] = 98.074281
**** File name: ./output/500MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376974/384376 	 [%] = 98.074281
**** File name: ./output/500MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	374722/384376 	 [%] = 97.488397
Xor file present: 	377187/384376 	 [%] = 98.129696
**** File name: ./output/500MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377187/384376 	 [%] = 98.129696
**** File name: ./output/500MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	370290/384376 	 [%] = 96.335359
Xor file present: 	376942/384376 	 [%] = 98.065956
**** File name: ./output/500MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376942/384376 	 [%] = 98.065956
**** File name: ./output/500MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	373876/384376 	 [%] = 97.268300
Xor file present: 	376275/384376 	 [%] = 97.892428
**** File name: ./output/500MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376275/384376 	 [%] = 97.892428
**** File name: ./output/500MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	374011/384376 	 [%] = 97.303422
Xor file present: 	377422/384376 	 [%] = 98.190834
**** File name: ./output/500MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377422/384376 	 [%] = 98.190834
**** File name: ./output/500MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	373899/384376 	 [%] = 97.274284
Xor file present: 	376346/384376 	 [%] = 97.910900
**** File name: ./output/500MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376346/384376 	 [%] = 97.910900
**** File name: ./output/500MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	374708/384376 	 [%] = 97.484755
Xor file present: 	376514/384376 	 [%] = 97.954607
**** File name: ./output/500MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	384373/384376 	 [%] = 99.999220
Xor file present: 	376514/384376 	 [%] = 97.954607
**** File name: ./output/500MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	373223/384376 	 [%] = 97.098414
Xor file present: 	376264/384376 	 [%] = 97.889566
**** File name: ./output/500MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	384373/384376 	 [%] = 99.999220
Xor file present: 	376264/384376 	 [%] = 97.889566
**** File name: ./output/500MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	375085/384376 	 [%] = 97.582836
Xor file present: 	377216/384376 	 [%] = 98.137241
**** File name: ./output/500MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377216/384376 	 [%] = 98.137241
**** File name: ./output/500MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	374782/384376 	 [%] = 97.504006
Xor file present: 	376889/384376 	 [%] = 98.052168
**** File name: ./output/500MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376889/384376 	 [%] = 98.052168
**** File name: ./output/500MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	374944/384376 	 [%] = 97.546153
Xor file present: 	377145/384376 	 [%] = 98.118769
**** File name: ./output/500MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	384374/384376 	 [%] = 99.999480
Xor file present: 	377145/384376 	 [%] = 98.118769
**** File name: ./output/500MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	374204/384376 	 [%] = 97.353633
Xor file present: 	376484/384376 	 [%] = 97.946802
**** File name: ./output/500MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376484/384376 	 [%] = 97.946802
**** File name: ./output/500MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	375172/384376 	 [%] = 97.605470
Xor file present: 	377219/384376 	 [%] = 98.138021
**** File name: ./output/500MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377219/384376 	 [%] = 98.138021
**** File name: ./output/500MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	373137/384376 	 [%] = 97.076040
Xor file present: 	376111/384376 	 [%] = 97.849762
**** File name: ./output/500MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376111/384376 	 [%] = 97.849762
**** File name: ./output/500MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	375092/384376 	 [%] = 97.584657
Xor file present: 	377431/384376 	 [%] = 98.193175
**** File name: ./output/500MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377431/384376 	 [%] = 98.193175
**** File name: ./output/500MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	379714/384376 	 [%] = 98.787125
Xor file present: 	381436/384376 	 [%] = 99.235124
**** File name: ./output/500MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381436/384376 	 [%] = 99.235124
**** File name: ./output/500MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	380217/384376 	 [%] = 98.917987
Xor file present: 	381443/384376 	 [%] = 99.236945
**** File name: ./output/500MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381443/384376 	 [%] = 99.236945
**** File name: ./output/500MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	380623/384376 	 [%] = 99.023612
Xor file present: 	381625/384376 	 [%] = 99.284295
**** File name: ./output/500MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381625/384376 	 [%] = 99.284295
**** File name: ./output/500MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	380550/384376 	 [%] = 99.004620
Xor file present: 	381716/384376 	 [%] = 99.307969
**** File name: ./output/500MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	381716/384376 	 [%] = 99.307969
**** File name: ./output/500MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	380668/384376 	 [%] = 99.035320
Xor file present: 	381639/384376 	 [%] = 99.287937
**** File name: ./output/500MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381639/384376 	 [%] = 99.287937
**** File name: ./output/500MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	380783/384376 	 [%] = 99.065238
Xor file present: 	381635/384376 	 [%] = 99.286896
**** File name: ./output/500MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381635/384376 	 [%] = 99.286896
**** File name: ./output/500MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	380535/384376 	 [%] = 99.000718
Xor file present: 	381633/384376 	 [%] = 99.286376
**** File name: ./output/500MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381633/384376 	 [%] = 99.286376
**** File name: ./output/500MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	380739/384376 	 [%] = 99.053791
Xor file present: 	381567/384376 	 [%] = 99.269205
**** File name: ./output/500MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381567/384376 	 [%] = 99.269205
**** File name: ./output/500MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	380357/384376 	 [%] = 98.954409
Xor file present: 	381706/384376 	 [%] = 99.305368
**** File name: ./output/500MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381706/384376 	 [%] = 99.305368
**** File name: ./output/500MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	380652/384376 	 [%] = 99.031157
Xor file present: 	381736/384376 	 [%] = 99.313173
**** File name: ./output/500MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381736/384376 	 [%] = 99.313173
**** File name: ./output/500MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	380495/384376 	 [%] = 98.990312
Xor file present: 	381692/384376 	 [%] = 99.301725
**** File name: ./output/500MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381692/384376 	 [%] = 99.301725
**** File name: ./output/500MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	380666/384376 	 [%] = 99.034799
Xor file present: 	381696/384376 	 [%] = 99.302766
**** File name: ./output/500MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	381696/384376 	 [%] = 99.302766
**** File name: ./output/500MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	380490/384376 	 [%] = 98.989011
Xor file present: 	381705/384376 	 [%] = 99.305107
**** File name: ./output/500MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381705/384376 	 [%] = 99.305107
**** File name: ./output/500MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	380756/384376 	 [%] = 99.058214
Xor file present: 	381653/384376 	 [%] = 99.291579
**** File name: ./output/500MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381653/384376 	 [%] = 99.291579
**** File name: ./output/500MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	380294/384376 	 [%] = 98.938019
Xor file present: 	381758/384376 	 [%] = 99.318896
**** File name: ./output/500MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381758/384376 	 [%] = 99.318896
**** File name: ./output/500MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	380348/384376 	 [%] = 98.952068
Xor file present: 	381720/384376 	 [%] = 99.309010
**** File name: ./output/500MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381720/384376 	 [%] = 99.309010
**** File name: ./output/500MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	380413/384376 	 [%] = 98.968978
Xor file present: 	381509/384376 	 [%] = 99.254116
**** File name: ./output/500MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381509/384376 	 [%] = 99.254116
**** File name: ./output/500MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	380450/384376 	 [%] = 98.978604
Xor file present: 	381416/384376 	 [%] = 99.229921
**** File name: ./output/500MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381416/384376 	 [%] = 99.229921
**** File name: ./output/500MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	380677/384376 	 [%] = 99.037661
Xor file present: 	381612/384376 	 [%] = 99.280912
**** File name: ./output/500MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381612/384376 	 [%] = 99.280912
**** File name: ./output/500MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	380492/384376 	 [%] = 98.989531
Xor file present: 	381735/384376 	 [%] = 99.312912
**** File name: ./output/500MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381735/384376 	 [%] = 99.312912
**** File name: ./output/500MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	380591/384376 	 [%] = 99.015287
Xor file present: 	381690/384376 	 [%] = 99.301205
**** File name: ./output/500MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381690/384376 	 [%] = 99.301205
**** File name: ./output/500MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	380248/384376 	 [%] = 98.926052
Xor file present: 	381742/384376 	 [%] = 99.314733
**** File name: ./output/500MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381742/384376 	 [%] = 99.314733
**** File name: ./output/500MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	380596/384376 	 [%] = 99.016588
Xor file present: 	381733/384376 	 [%] = 99.312392
**** File name: ./output/500MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381733/384376 	 [%] = 99.312392
**** File name: ./output/500MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	380379/384376 	 [%] = 98.960133
Xor file present: 	381774/384376 	 [%] = 99.323059
**** File name: ./output/500MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381774/384376 	 [%] = 99.323059
**** File name: ./output/500MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	380608/384376 	 [%] = 99.019710
Xor file present: 	381808/384376 	 [%] = 99.331904
**** File name: ./output/500MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381808/384376 	 [%] = 99.331904
**** File name: ./output/500MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	380259/384376 	 [%] = 98.928913
Xor file present: 	381768/384376 	 [%] = 99.321498
**** File name: ./output/500MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381768/384376 	 [%] = 99.321498
**** File name: ./output/500MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	382988/384376 	 [%] = 99.638895
Xor file present: 	383417/384376 	 [%] = 99.750505
**** File name: ./output/500MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383417/384376 	 [%] = 99.750505
**** File name: ./output/500MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	382814/384376 	 [%] = 99.593627
Xor file present: 	383321/384376 	 [%] = 99.725529
**** File name: ./output/500MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383321/384376 	 [%] = 99.725529
**** File name: ./output/500MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	382853/384376 	 [%] = 99.603773
Xor file present: 	383375/384376 	 [%] = 99.739578
**** File name: ./output/500MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383375/384376 	 [%] = 99.739578
**** File name: ./output/500MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	382712/384376 	 [%] = 99.567091
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	382936/384376 	 [%] = 99.625367
Xor file present: 	383390/384376 	 [%] = 99.743480
**** File name: ./output/500MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383390/384376 	 [%] = 99.743480
**** File name: ./output/500MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	382817/384376 	 [%] = 99.594408
Xor file present: 	383339/384376 	 [%] = 99.730212
**** File name: ./output/500MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383339/384376 	 [%] = 99.730212
**** File name: ./output/500MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	382685/384376 	 [%] = 99.560066
Xor file present: 	383380/384376 	 [%] = 99.740879
**** File name: ./output/500MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383380/384376 	 [%] = 99.740879
**** File name: ./output/500MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	382799/384376 	 [%] = 99.589725
Xor file present: 	383335/384376 	 [%] = 99.729171
**** File name: ./output/500MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383335/384376 	 [%] = 99.729171
**** File name: ./output/500MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	382938/384376 	 [%] = 99.625887
Xor file present: 	383341/384376 	 [%] = 99.730732
**** File name: ./output/500MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383341/384376 	 [%] = 99.730732
**** File name: ./output/500MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	382821/384376 	 [%] = 99.595448
Xor file present: 	383373/384376 	 [%] = 99.739058
**** File name: ./output/500MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383373/384376 	 [%] = 99.739058
**** File name: ./output/500MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	382799/384376 	 [%] = 99.589725
Xor file present: 	383246/384376 	 [%] = 99.706017
**** File name: ./output/500MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383246/384376 	 [%] = 99.706017
**** File name: ./output/500MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	382896/384376 	 [%] = 99.614960
Xor file present: 	383336/384376 	 [%] = 99.729432
**** File name: ./output/500MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383336/384376 	 [%] = 99.729432
**** File name: ./output/500MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	382708/384376 	 [%] = 99.566050
Xor file present: 	383241/384376 	 [%] = 99.704716
**** File name: ./output/500MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383241/384376 	 [%] = 99.704716
**** File name: ./output/500MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	382846/384376 	 [%] = 99.601952
Xor file present: 	383368/384376 	 [%] = 99.737757
**** File name: ./output/500MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383368/384376 	 [%] = 99.737757
**** File name: ./output/500MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	382801/384376 	 [%] = 99.590245
Xor file present: 	383272/384376 	 [%] = 99.712781
**** File name: ./output/500MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383272/384376 	 [%] = 99.712781
**** File name: ./output/500MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	382659/384376 	 [%] = 99.553302
Xor file present: 	383301/384376 	 [%] = 99.720326
**** File name: ./output/500MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383301/384376 	 [%] = 99.720326
**** File name: ./output/500MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	382902/384376 	 [%] = 99.616521
Xor file present: 	383370/384376 	 [%] = 99.738277
**** File name: ./output/500MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383370/384376 	 [%] = 99.738277
**** File name: ./output/500MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	382790/384376 	 [%] = 99.587383
Xor file present: 	383381/384376 	 [%] = 99.741139
**** File name: ./output/500MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383381/384376 	 [%] = 99.741139
**** File name: ./output/500MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	382824/384376 	 [%] = 99.596229
Xor file present: 	383350/384376 	 [%] = 99.733074
**** File name: ./output/500MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383350/384376 	 [%] = 99.733074
**** File name: ./output/500MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	382788/384376 	 [%] = 99.586863
Xor file present: 	383369/384376 	 [%] = 99.738017
**** File name: ./output/500MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383369/384376 	 [%] = 99.738017
**** File name: ./output/500MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	382834/384376 	 [%] = 99.598830
Xor file present: 	383321/384376 	 [%] = 99.725529
**** File name: ./output/500MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383321/384376 	 [%] = 99.725529
**** File name: ./output/500MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	382885/384376 	 [%] = 99.612099
Xor file present: 	383375/384376 	 [%] = 99.739578
**** File name: ./output/500MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383375/384376 	 [%] = 99.739578
**** File name: ./output/500MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	382629/384376 	 [%] = 99.545497
Xor file present: 	383362/384376 	 [%] = 99.736196
**** File name: ./output/500MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383362/384376 	 [%] = 99.736196
**** File name: ./output/500MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	382918/384376 	 [%] = 99.620684
Xor file present: 	383397/384376 	 [%] = 99.745301
**** File name: ./output/500MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383397/384376 	 [%] = 99.745301
**** File name: ./output/500MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	382646/384376 	 [%] = 99.549920
Xor file present: 	383393/384376 	 [%] = 99.744261
**** File name: ./output/500MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383393/384376 	 [%] = 99.744261
**** File name: ./output/500MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	382929/384376 	 [%] = 99.623546
Xor file present: 	383367/384376 	 [%] = 99.737497
**** File name: ./output/500MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383367/384376 	 [%] = 99.737497
