**** File name: ./output/100MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	43519/76876 	 [%] = 56.609345
Xor file present: 	75417/76876 	 [%] = 98.102139
**** File name: ./output/100MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	75054/76876 	 [%] = 97.629950
Xor file present: 	75483/76876 	 [%] = 98.187991
**** File name: ./output/100MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75483/76876 	 [%] = 98.187991
**** File name: ./output/100MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	75134/76876 	 [%] = 97.734013
Xor file present: 	75449/76876 	 [%] = 98.143764
**** File name: ./output/100MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75449/76876 	 [%] = 98.143764
**** File name: ./output/100MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	75064/76876 	 [%] = 97.642957
Xor file present: 	75457/76876 	 [%] = 98.154170
**** File name: ./output/100MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75457/76876 	 [%] = 98.154170
**** File name: ./output/100MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	75151/76876 	 [%] = 97.756127
Xor file present: 	75482/76876 	 [%] = 98.186690
**** File name: ./output/100MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75482/76876 	 [%] = 98.186690
**** File name: ./output/100MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	75107/76876 	 [%] = 97.698892
Xor file present: 	75462/76876 	 [%] = 98.160674
**** File name: ./output/100MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75462/76876 	 [%] = 98.160674
**** File name: ./output/100MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	75121/76876 	 [%] = 97.717103
Xor file present: 	75492/76876 	 [%] = 98.199698
**** File name: ./output/100MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75492/76876 	 [%] = 98.199698
**** File name: ./output/100MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	75158/76876 	 [%] = 97.765232
Xor file present: 	75471/76876 	 [%] = 98.172381
**** File name: ./output/100MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75471/76876 	 [%] = 98.172381
**** File name: ./output/100MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	75101/76876 	 [%] = 97.691087
Xor file present: 	75420/76876 	 [%] = 98.106041
**** File name: ./output/100MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75420/76876 	 [%] = 98.106041
**** File name: ./output/100MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	75134/76876 	 [%] = 97.734013
Xor file present: 	75519/76876 	 [%] = 98.234820
**** File name: ./output/100MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75519/76876 	 [%] = 98.234820
**** File name: ./output/100MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	75108/76876 	 [%] = 97.700193
Xor file present: 	75483/76876 	 [%] = 98.187991
**** File name: ./output/100MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75483/76876 	 [%] = 98.187991
**** File name: ./output/100MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	74996/76876 	 [%] = 97.554503
Xor file present: 	75471/76876 	 [%] = 98.172381
**** File name: ./output/100MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75471/76876 	 [%] = 98.172381
**** File name: ./output/100MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	75135/76876 	 [%] = 97.735314
Xor file present: 	75458/76876 	 [%] = 98.155471
**** File name: ./output/100MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75458/76876 	 [%] = 98.155471
**** File name: ./output/100MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	75119/76876 	 [%] = 97.714501
Xor file present: 	75431/76876 	 [%] = 98.120350
**** File name: ./output/100MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75431/76876 	 [%] = 98.120350
**** File name: ./output/100MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	75086/76876 	 [%] = 97.671575
Xor file present: 	75419/76876 	 [%] = 98.104740
**** File name: ./output/100MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75419/76876 	 [%] = 98.104740
**** File name: ./output/100MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	74935/76876 	 [%] = 97.475155
Xor file present: 	75414/76876 	 [%] = 98.098236
**** File name: ./output/100MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75414/76876 	 [%] = 98.098236
**** File name: ./output/100MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	75137/76876 	 [%] = 97.737916
Xor file present: 	75517/76876 	 [%] = 98.232218
**** File name: ./output/100MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75517/76876 	 [%] = 98.232218
**** File name: ./output/100MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	75156/76876 	 [%] = 97.762631
Xor file present: 	75457/76876 	 [%] = 98.154170
**** File name: ./output/100MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75457/76876 	 [%] = 98.154170
**** File name: ./output/100MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	75008/76876 	 [%] = 97.570113
Xor file present: 	75348/76876 	 [%] = 98.012384
**** File name: ./output/100MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75348/76876 	 [%] = 98.012384
**** File name: ./output/100MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	75096/76876 	 [%] = 97.684583
Xor file present: 	75529/76876 	 [%] = 98.247828
**** File name: ./output/100MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75529/76876 	 [%] = 98.247828
**** File name: ./output/100MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	74963/76876 	 [%] = 97.511577
Xor file present: 	75425/76876 	 [%] = 98.112545
**** File name: ./output/100MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75425/76876 	 [%] = 98.112545
**** File name: ./output/100MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	75107/76876 	 [%] = 97.698892
Xor file present: 	75474/76876 	 [%] = 98.176284
**** File name: ./output/100MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	75474/76876 	 [%] = 98.176284
**** File name: ./output/100MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	76197/76876 	 [%] = 99.116759
Xor file present: 	76340/76876 	 [%] = 99.302773
**** File name: ./output/100MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76340/76876 	 [%] = 99.302773
**** File name: ./output/100MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	76218/76876 	 [%] = 99.144076
Xor file present: 	76373/76876 	 [%] = 99.345700
**** File name: ./output/100MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76373/76876 	 [%] = 99.345700
**** File name: ./output/100MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	76182/76876 	 [%] = 99.097248
Xor file present: 	76348/76876 	 [%] = 99.313180
**** File name: ./output/100MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76348/76876 	 [%] = 99.313180
**** File name: ./output/100MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	76202/76876 	 [%] = 99.123263
Xor file present: 	76369/76876 	 [%] = 99.340496
**** File name: ./output/100MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76369/76876 	 [%] = 99.340496
**** File name: ./output/100MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	76232/76876 	 [%] = 99.162287
Xor file present: 	76328/76876 	 [%] = 99.287164
**** File name: ./output/100MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76328/76876 	 [%] = 99.287164
**** File name: ./output/100MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	76221/76876 	 [%] = 99.147979
Xor file present: 	76365/76876 	 [%] = 99.335293
**** File name: ./output/100MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76365/76876 	 [%] = 99.335293
**** File name: ./output/100MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	76211/76876 	 [%] = 99.134971
Xor file present: 	76378/76876 	 [%] = 99.352204
**** File name: ./output/100MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76378/76876 	 [%] = 99.352204
**** File name: ./output/100MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	76237/76876 	 [%] = 99.168791
Xor file present: 	76354/76876 	 [%] = 99.320984
**** File name: ./output/100MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76354/76876 	 [%] = 99.320984
**** File name: ./output/100MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	76037/76876 	 [%] = 98.908632
Xor file present: 	76346/76876 	 [%] = 99.310578
**** File name: ./output/100MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76346/76876 	 [%] = 99.310578
**** File name: ./output/100MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	76202/76876 	 [%] = 99.123263
Xor file present: 	76409/76876 	 [%] = 99.392528
**** File name: ./output/100MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76409/76876 	 [%] = 99.392528
**** File name: ./output/100MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	76216/76876 	 [%] = 99.141475
Xor file present: 	76381/76876 	 [%] = 99.356106
**** File name: ./output/100MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76381/76876 	 [%] = 99.356106
**** File name: ./output/100MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	76185/76876 	 [%] = 99.101150
Xor file present: 	76331/76876 	 [%] = 99.291066
**** File name: ./output/100MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76331/76876 	 [%] = 99.291066
**** File name: ./output/100MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	76218/76876 	 [%] = 99.144076
Xor file present: 	76326/76876 	 [%] = 99.284562
**** File name: ./output/100MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76326/76876 	 [%] = 99.284562
**** File name: ./output/100MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	76211/76876 	 [%] = 99.134971
Xor file present: 	76342/76876 	 [%] = 99.305375
**** File name: ./output/100MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76342/76876 	 [%] = 99.305375
**** File name: ./output/100MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	76153/76876 	 [%] = 99.059524
Xor file present: 	76329/76876 	 [%] = 99.288465
**** File name: ./output/100MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76329/76876 	 [%] = 99.288465
**** File name: ./output/100MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	76262/76876 	 [%] = 99.201311
Xor file present: 	76370/76876 	 [%] = 99.341797
**** File name: ./output/100MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76370/76876 	 [%] = 99.341797
**** File name: ./output/100MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	76197/76876 	 [%] = 99.116759
Xor file present: 	76337/76876 	 [%] = 99.298871
**** File name: ./output/100MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76337/76876 	 [%] = 99.298871
**** File name: ./output/100MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	76245/76876 	 [%] = 99.179198
Xor file present: 	76339/76876 	 [%] = 99.301473
**** File name: ./output/100MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76339/76876 	 [%] = 99.301473
**** File name: ./output/100MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	76216/76876 	 [%] = 99.141475
Xor file present: 	76362/76876 	 [%] = 99.331391
**** File name: ./output/100MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76362/76876 	 [%] = 99.331391
**** File name: ./output/100MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	76191/76876 	 [%] = 99.108955
Xor file present: 	76390/76876 	 [%] = 99.367813
**** File name: ./output/100MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76390/76876 	 [%] = 99.367813
**** File name: ./output/100MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	76183/76876 	 [%] = 99.098548
Xor file present: 	76386/76876 	 [%] = 99.362610
**** File name: ./output/100MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76386/76876 	 [%] = 99.362610
**** File name: ./output/100MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	76204/76876 	 [%] = 99.125865
Xor file present: 	76348/76876 	 [%] = 99.313180
**** File name: ./output/100MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76348/76876 	 [%] = 99.313180
**** File name: ./output/100MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	76223/76876 	 [%] = 99.150580
Xor file present: 	76349/76876 	 [%] = 99.314480
**** File name: ./output/100MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76349/76876 	 [%] = 99.314480
**** File name: ./output/100MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	76231/76876 	 [%] = 99.160987
Xor file present: 	76380/76876 	 [%] = 99.354805
**** File name: ./output/100MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76380/76876 	 [%] = 99.354805
**** File name: ./output/100MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	76201/76876 	 [%] = 99.121963
Xor file present: 	76343/76876 	 [%] = 99.306676
**** File name: ./output/100MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76343/76876 	 [%] = 99.306676
**** File name: ./output/100MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	76224/76876 	 [%] = 99.151881
Xor file present: 	76370/76876 	 [%] = 99.341797
**** File name: ./output/100MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76370/76876 	 [%] = 99.341797
**** File name: ./output/100MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	76646/76876 	 [%] = 99.700817
Xor file present: 	76685/76876 	 [%] = 99.751548
**** File name: ./output/100MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76685/76876 	 [%] = 99.751548
**** File name: ./output/100MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	76615/76876 	 [%] = 99.660492
Xor file present: 	76685/76876 	 [%] = 99.751548
**** File name: ./output/100MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76685/76876 	 [%] = 99.751548
**** File name: ./output/100MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	76632/76876 	 [%] = 99.682606
Xor file present: 	76671/76876 	 [%] = 99.733337
**** File name: ./output/100MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76671/76876 	 [%] = 99.733337
**** File name: ./output/100MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	76626/76876 	 [%] = 99.674801
Xor file present: 	76668/76876 	 [%] = 99.729434
**** File name: ./output/100MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76668/76876 	 [%] = 99.729434
**** File name: ./output/100MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	76637/76876 	 [%] = 99.689110
Xor file present: 	76676/76876 	 [%] = 99.739841
**** File name: ./output/100MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76676/76876 	 [%] = 99.739841
**** File name: ./output/100MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	76614/76876 	 [%] = 99.659191
Xor file present: 	76669/76876 	 [%] = 99.730735
**** File name: ./output/100MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76669/76876 	 [%] = 99.730735
**** File name: ./output/100MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	76633/76876 	 [%] = 99.683907
Xor file present: 	76683/76876 	 [%] = 99.748946
**** File name: ./output/100MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76683/76876 	 [%] = 99.748946
**** File name: ./output/100MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	76612/76876 	 [%] = 99.656590
Xor file present: 	76693/76876 	 [%] = 99.761954
**** File name: ./output/100MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76693/76876 	 [%] = 99.761954
**** File name: ./output/100MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	76618/76876 	 [%] = 99.664395
Xor file present: 	76665/76876 	 [%] = 99.725532
**** File name: ./output/100MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76665/76876 	 [%] = 99.725532
**** File name: ./output/100MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	76608/76876 	 [%] = 99.651387
Xor file present: 	76663/76876 	 [%] = 99.722930
**** File name: ./output/100MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76663/76876 	 [%] = 99.722930
**** File name: ./output/100MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	76633/76876 	 [%] = 99.683907
Xor file present: 	76693/76876 	 [%] = 99.761954
**** File name: ./output/100MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76693/76876 	 [%] = 99.761954
**** File name: ./output/100MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	76634/76876 	 [%] = 99.685207
Xor file present: 	76671/76876 	 [%] = 99.733337
**** File name: ./output/100MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76671/76876 	 [%] = 99.733337
**** File name: ./output/100MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	76641/76876 	 [%] = 99.694313
Xor file present: 	76655/76876 	 [%] = 99.712524
**** File name: ./output/100MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76655/76876 	 [%] = 99.712524
**** File name: ./output/100MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	76598/76876 	 [%] = 99.638379
Xor file present: 	76680/76876 	 [%] = 99.745044
**** File name: ./output/100MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76680/76876 	 [%] = 99.745044
**** File name: ./output/100MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	76655/76876 	 [%] = 99.712524
Xor file present: 	76691/76876 	 [%] = 99.759353
**** File name: ./output/100MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76691/76876 	 [%] = 99.759353
**** File name: ./output/100MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	76629/76876 	 [%] = 99.678703
Xor file present: 	76684/76876 	 [%] = 99.750247
**** File name: ./output/100MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76684/76876 	 [%] = 99.750247
**** File name: ./output/100MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	76596/76876 	 [%] = 99.635777
Xor file present: 	76697/76876 	 [%] = 99.767158
**** File name: ./output/100MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76697/76876 	 [%] = 99.767158
**** File name: ./output/100MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	76652/76876 	 [%] = 99.708622
Xor file present: 	76682/76876 	 [%] = 99.747646
**** File name: ./output/100MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76682/76876 	 [%] = 99.747646
**** File name: ./output/100MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	76614/76876 	 [%] = 99.659191
Xor file present: 	76696/76876 	 [%] = 99.765857
**** File name: ./output/100MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76696/76876 	 [%] = 99.765857
**** File name: ./output/100MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	76648/76876 	 [%] = 99.703418
Xor file present: 	76672/76876 	 [%] = 99.734638
**** File name: ./output/100MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76672/76876 	 [%] = 99.734638
**** File name: ./output/100MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	76620/76876 	 [%] = 99.666996
Xor file present: 	76691/76876 	 [%] = 99.759353
**** File name: ./output/100MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76691/76876 	 [%] = 99.759353
**** File name: ./output/100MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	76614/76876 	 [%] = 99.659191
Xor file present: 	76702/76876 	 [%] = 99.773661
**** File name: ./output/100MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76702/76876 	 [%] = 99.773661
**** File name: ./output/100MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	76608/76876 	 [%] = 99.651387
Xor file present: 	76689/76876 	 [%] = 99.756751
**** File name: ./output/100MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76689/76876 	 [%] = 99.756751
**** File name: ./output/100MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	76642/76876 	 [%] = 99.695614
Xor file present: 	76702/76876 	 [%] = 99.773661
**** File name: ./output/100MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76702/76876 	 [%] = 99.773661
**** File name: ./output/100MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	76622/76876 	 [%] = 99.669598
Xor file present: 	76669/76876 	 [%] = 99.730735
**** File name: ./output/100MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76669/76876 	 [%] = 99.730735
**** File name: ./output/100MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	76642/76876 	 [%] = 99.695614
Xor file present: 	76670/76876 	 [%] = 99.732036
**** File name: ./output/100MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	76876/76876 	 [%] = 100.000000
Xor file present: 	76670/76876 	 [%] = 99.732036
