**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	21869/38438 	 [%] = 56.894219
Xor file present: 	33322/38438 	 [%] = 86.690254
**** File name: ./output/50MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	32276/38438 	 [%] = 83.968989
Xor file present: 	33218/38438 	 [%] = 86.419689
**** File name: ./output/50MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	38369/38438 	 [%] = 99.820490
Xor file present: 	33218/38438 	 [%] = 86.419689
**** File name: ./output/50MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	32324/38438 	 [%] = 84.093865
Xor file present: 	33141/38438 	 [%] = 86.219366
**** File name: ./output/50MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	38358/38438 	 [%] = 99.791873
Xor file present: 	33141/38438 	 [%] = 86.219366
**** File name: ./output/50MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	32201/38438 	 [%] = 83.773870
Xor file present: 	33237/38438 	 [%] = 86.469119
**** File name: ./output/50MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	38375/38438 	 [%] = 99.836100
Xor file present: 	33237/38438 	 [%] = 86.469119
**** File name: ./output/50MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	32328/38438 	 [%] = 84.104272
Xor file present: 	33192/38438 	 [%] = 86.352047
**** File name: ./output/50MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	38385/38438 	 [%] = 99.862116
Xor file present: 	33192/38438 	 [%] = 86.352047
**** File name: ./output/50MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	31383/38438 	 [%] = 81.645767
Xor file present: 	33277/38438 	 [%] = 86.573183
**** File name: ./output/50MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	38344/38438 	 [%] = 99.755450
Xor file present: 	33277/38438 	 [%] = 86.573183
**** File name: ./output/50MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	32276/38438 	 [%] = 83.968989
Xor file present: 	33173/38438 	 [%] = 86.302617
**** File name: ./output/50MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	38376/38438 	 [%] = 99.838701
Xor file present: 	33173/38438 	 [%] = 86.302617
**** File name: ./output/50MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	32183/38438 	 [%] = 83.727041
Xor file present: 	33221/38438 	 [%] = 86.427494
**** File name: ./output/50MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	38376/38438 	 [%] = 99.838701
Xor file present: 	33221/38438 	 [%] = 86.427494
**** File name: ./output/50MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	32261/38438 	 [%] = 83.929965
Xor file present: 	33220/38438 	 [%] = 86.424892
**** File name: ./output/50MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	38389/38438 	 [%] = 99.872522
Xor file present: 	33220/38438 	 [%] = 86.424892
**** File name: ./output/50MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	31559/38438 	 [%] = 82.103647
Xor file present: 	33101/38438 	 [%] = 86.115303
**** File name: ./output/50MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	38350/38438 	 [%] = 99.771060
Xor file present: 	33101/38438 	 [%] = 86.115303
**** File name: ./output/50MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	32128/38438 	 [%] = 83.583953
Xor file present: 	33276/38438 	 [%] = 86.570581
**** File name: ./output/50MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	38387/38438 	 [%] = 99.867319
Xor file present: 	33276/38438 	 [%] = 86.570581
**** File name: ./output/50MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	32324/38438 	 [%] = 84.093865
Xor file present: 	33182/38438 	 [%] = 86.326032
**** File name: ./output/50MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	38368/38438 	 [%] = 99.817889
Xor file present: 	33182/38438 	 [%] = 86.326032
**** File name: ./output/50MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	32231/38438 	 [%] = 83.851917
Xor file present: 	33199/38438 	 [%] = 86.370259
**** File name: ./output/50MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	38391/38438 	 [%] = 99.877725
Xor file present: 	33199/38438 	 [%] = 86.370259
**** File name: ./output/50MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	32343/38438 	 [%] = 84.143296
Xor file present: 	33216/38438 	 [%] = 86.414486
**** File name: ./output/50MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	38381/38438 	 [%] = 99.851709
Xor file present: 	33216/38438 	 [%] = 86.414486
**** File name: ./output/50MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	32304/38438 	 [%] = 84.041834
Xor file present: 	33154/38438 	 [%] = 86.253187
**** File name: ./output/50MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	38391/38438 	 [%] = 99.877725
Xor file present: 	33154/38438 	 [%] = 86.253187
**** File name: ./output/50MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	32242/38438 	 [%] = 83.880535
Xor file present: 	33334/38438 	 [%] = 86.721474
**** File name: ./output/50MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	38380/38438 	 [%] = 99.849108
Xor file present: 	33334/38438 	 [%] = 86.721474
**** File name: ./output/50MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	32233/38438 	 [%] = 83.857121
Xor file present: 	33271/38438 	 [%] = 86.557573
**** File name: ./output/50MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	38371/38438 	 [%] = 99.825693
Xor file present: 	33271/38438 	 [%] = 86.557573
**** File name: ./output/50MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	32235/38438 	 [%] = 83.862324
Xor file present: 	33226/38438 	 [%] = 86.440502
**** File name: ./output/50MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	38385/38438 	 [%] = 99.862116
Xor file present: 	33226/38438 	 [%] = 86.440502
**** File name: ./output/50MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	32259/38438 	 [%] = 83.924762
Xor file present: 	33338/38438 	 [%] = 86.731880
**** File name: ./output/50MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	38382/38438 	 [%] = 99.854311
Xor file present: 	33338/38438 	 [%] = 86.731880
**** File name: ./output/50MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	32275/38438 	 [%] = 83.966387
Xor file present: 	33298/38438 	 [%] = 86.627816
**** File name: ./output/50MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	38373/38438 	 [%] = 99.830897
Xor file present: 	33298/38438 	 [%] = 86.627816
**** File name: ./output/50MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	36128/38438 	 [%] = 93.990322
Xor file present: 	36523/38438 	 [%] = 95.017951
**** File name: ./output/50MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36523/38438 	 [%] = 95.017951
**** File name: ./output/50MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	36097/38438 	 [%] = 93.909673
Xor file present: 	36555/38438 	 [%] = 95.101202
**** File name: ./output/50MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36555/38438 	 [%] = 95.101202
**** File name: ./output/50MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	36076/38438 	 [%] = 93.855039
Xor file present: 	36618/38438 	 [%] = 95.265102
**** File name: ./output/50MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	38432/38438 	 [%] = 99.984390
Xor file present: 	36618/38438 	 [%] = 95.265102
**** File name: ./output/50MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	35638/38438 	 [%] = 92.715542
Xor file present: 	36373/38438 	 [%] = 94.627712
**** File name: ./output/50MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36373/38438 	 [%] = 94.627712
**** File name: ./output/50MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	35659/38438 	 [%] = 92.770175
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	36208/38438 	 [%] = 94.198449
Xor file present: 	36601/38438 	 [%] = 95.220875
**** File name: ./output/50MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36601/38438 	 [%] = 95.220875
**** File name: ./output/50MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	36128/38438 	 [%] = 93.990322
Xor file present: 	36564/38438 	 [%] = 95.124616
**** File name: ./output/50MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36564/38438 	 [%] = 95.124616
**** File name: ./output/50MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	36089/38438 	 [%] = 93.888860
Xor file present: 	36378/38438 	 [%] = 94.640720
**** File name: ./output/50MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	38435/38438 	 [%] = 99.992195
Xor file present: 	36378/38438 	 [%] = 94.640720
**** File name: ./output/50MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	36137/38438 	 [%] = 94.013736
Xor file present: 	36502/38438 	 [%] = 94.963318
**** File name: ./output/50MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	38435/38438 	 [%] = 99.992195
Xor file present: 	36502/38438 	 [%] = 94.963318
**** File name: ./output/50MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	36226/38438 	 [%] = 94.245278
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	36086/38438 	 [%] = 93.881055
Xor file present: 	36575/38438 	 [%] = 95.153234
**** File name: ./output/50MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36575/38438 	 [%] = 95.153234
**** File name: ./output/50MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	36133/38438 	 [%] = 94.003330
Xor file present: 	36573/38438 	 [%] = 95.148031
**** File name: ./output/50MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36573/38438 	 [%] = 95.148031
**** File name: ./output/50MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	36084/38438 	 [%] = 93.875852
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	36118/38438 	 [%] = 93.964306
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	36147/38438 	 [%] = 94.039752
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	36101/38438 	 [%] = 93.920079
Xor file present: 	36459/38438 	 [%] = 94.851449
**** File name: ./output/50MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36459/38438 	 [%] = 94.851449
**** File name: ./output/50MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	36077/38438 	 [%] = 93.857641
Xor file present: 	36617/38438 	 [%] = 95.262501
**** File name: ./output/50MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36617/38438 	 [%] = 95.262501
**** File name: ./output/50MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	35569/38438 	 [%] = 92.536032
Xor file present: 	36449/38438 	 [%] = 94.825433
**** File name: ./output/50MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36449/38438 	 [%] = 94.825433
**** File name: ./output/50MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	36221/38438 	 [%] = 94.232270
Xor file present: 	36498/38438 	 [%] = 94.952911
**** File name: ./output/50MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36498/38438 	 [%] = 94.952911
**** File name: ./output/50MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	35218/38438 	 [%] = 91.622873
Xor file present: 	36562/38438 	 [%] = 95.119413
**** File name: ./output/50MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36562/38438 	 [%] = 95.119413
**** File name: ./output/50MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	36146/38438 	 [%] = 94.037151
Xor file present: 	36593/38438 	 [%] = 95.200062
**** File name: ./output/50MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36593/38438 	 [%] = 95.200062
**** File name: ./output/50MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	36146/38438 	 [%] = 94.037151
Xor file present: 	36571/38438 	 [%] = 95.142827
**** File name: ./output/50MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36571/38438 	 [%] = 95.142827
**** File name: ./output/50MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	36122/38438 	 [%] = 93.974713
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	36174/38438 	 [%] = 94.109995
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	36143/38438 	 [%] = 94.029346
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	36130/38438 	 [%] = 93.995525
Xor file present: 	36481/38438 	 [%] = 94.908684
**** File name: ./output/50MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	38435/38438 	 [%] = 99.992195
Xor file present: 	36481/38438 	 [%] = 94.908684
**** File name: ./output/50MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	36149/38438 	 [%] = 94.044956
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	36223/38438 	 [%] = 94.237473
Xor file present: 	36497/38438 	 [%] = 94.950310
**** File name: ./output/50MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36497/38438 	 [%] = 94.950310
**** File name: ./output/50MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	36112/38438 	 [%] = 93.948697
Xor file present: 	36541/38438 	 [%] = 95.064780
**** File name: ./output/50MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36541/38438 	 [%] = 95.064780
**** File name: ./output/50MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	36175/38438 	 [%] = 94.112597
Xor file present: 	36559/38438 	 [%] = 95.111608
**** File name: ./output/50MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36559/38438 	 [%] = 95.111608
**** File name: ./output/50MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	35701/38438 	 [%] = 92.879442
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	38435/38438 	 [%] = 99.992195
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	36107/38438 	 [%] = 93.935689
Xor file present: 	36364/38438 	 [%] = 94.604298
**** File name: ./output/50MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36364/38438 	 [%] = 94.604298
**** File name: ./output/50MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	36097/38438 	 [%] = 93.909673
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	35919/38438 	 [%] = 93.446589
Xor file present: 	36396/38438 	 [%] = 94.687549
**** File name: ./output/50MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36396/38438 	 [%] = 94.687549
**** File name: ./output/50MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	36105/38438 	 [%] = 93.930485
Xor file present: 	36547/38438 	 [%] = 95.080389
**** File name: ./output/50MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36547/38438 	 [%] = 95.080389
**** File name: ./output/50MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	36195/38438 	 [%] = 94.164629
Xor file present: 	36529/38438 	 [%] = 95.033561
**** File name: ./output/50MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	38434/38438 	 [%] = 99.989594
Xor file present: 	36529/38438 	 [%] = 95.033561
**** File name: ./output/50MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	36085/38438 	 [%] = 93.878454
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	36132/38438 	 [%] = 94.000728
Xor file present: 	36534/38438 	 [%] = 95.046568
**** File name: ./output/50MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	38434/38438 	 [%] = 99.989594
Xor file present: 	36534/38438 	 [%] = 95.046568
**** File name: ./output/50MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	36128/38438 	 [%] = 93.990322
Xor file present: 	36493/38438 	 [%] = 94.939903
**** File name: ./output/50MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36493/38438 	 [%] = 94.939903
**** File name: ./output/50MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	36119/38438 	 [%] = 93.966908
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	36047/38438 	 [%] = 93.779593
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	36163/38438 	 [%] = 94.081378
Xor file present: 	36589/38438 	 [%] = 95.189656
**** File name: ./output/50MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36589/38438 	 [%] = 95.189656
**** File name: ./output/50MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	36082/38438 	 [%] = 93.870649
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	36078/38438 	 [%] = 93.860242
Xor file present: 	36452/38438 	 [%] = 94.833238
**** File name: ./output/50MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36452/38438 	 [%] = 94.833238
**** File name: ./output/50MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	36092/38438 	 [%] = 93.896665
Xor file present: 	36492/38438 	 [%] = 94.937302
**** File name: ./output/50MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36492/38438 	 [%] = 94.937302
**** File name: ./output/50MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	35402/38438 	 [%] = 92.101566
Xor file present: 	36322/38438 	 [%] = 94.495031
**** File name: ./output/50MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36322/38438 	 [%] = 94.495031
**** File name: ./output/50MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	36099/38438 	 [%] = 93.914876
Xor file present: 	36483/38438 	 [%] = 94.913887
**** File name: ./output/50MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36483/38438 	 [%] = 94.913887
**** File name: ./output/50MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	36109/38438 	 [%] = 93.940892
Xor file present: 	36407/38438 	 [%] = 94.716166
**** File name: ./output/50MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36407/38438 	 [%] = 94.716166
**** File name: ./output/50MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	36232/38438 	 [%] = 94.260888
Xor file present: 	36516/38438 	 [%] = 94.999740
**** File name: ./output/50MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36516/38438 	 [%] = 94.999740
**** File name: ./output/50MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	36203/38438 	 [%] = 94.185441
Xor file present: 	36542/38438 	 [%] = 95.067381
**** File name: ./output/50MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36542/38438 	 [%] = 95.067381
**** File name: ./output/50MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	36156/38438 	 [%] = 94.063167
Xor file present: 	36545/38438 	 [%] = 95.075186
**** File name: ./output/50MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36545/38438 	 [%] = 95.075186
**** File name: ./output/50MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	37518/38438 	 [%] = 97.606535
Xor file present: 	37714/38438 	 [%] = 98.116447
**** File name: ./output/50MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37714/38438 	 [%] = 98.116447
**** File name: ./output/50MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	37606/38438 	 [%] = 97.835475
Xor file present: 	37740/38438 	 [%] = 98.184089
**** File name: ./output/50MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37740/38438 	 [%] = 98.184089
**** File name: ./output/50MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	37602/38438 	 [%] = 97.825069
Xor file present: 	37731/38438 	 [%] = 98.160674
**** File name: ./output/50MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37731/38438 	 [%] = 98.160674
**** File name: ./output/50MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	37291/38438 	 [%] = 97.015974
Xor file present: 	37709/38438 	 [%] = 98.103439
**** File name: ./output/50MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37709/38438 	 [%] = 98.103439
**** File name: ./output/50MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	37596/38438 	 [%] = 97.809459
Xor file present: 	37730/38438 	 [%] = 98.158073
**** File name: ./output/50MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37730/38438 	 [%] = 98.158073
**** File name: ./output/50MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	37594/38438 	 [%] = 97.804256
Xor file present: 	37724/38438 	 [%] = 98.142463
**** File name: ./output/50MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37724/38438 	 [%] = 98.142463
**** File name: ./output/50MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	37441/38438 	 [%] = 97.406213
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	37566/38438 	 [%] = 97.731412
Xor file present: 	37739/38438 	 [%] = 98.181487
**** File name: ./output/50MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37739/38438 	 [%] = 98.181487
**** File name: ./output/50MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	37403/38438 	 [%] = 97.307352
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	37589/38438 	 [%] = 97.791248
Xor file present: 	37741/38438 	 [%] = 98.186690
**** File name: ./output/50MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37741/38438 	 [%] = 98.186690
**** File name: ./output/50MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	37590/38438 	 [%] = 97.793850
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	37603/38438 	 [%] = 97.827671
Xor file present: 	37689/38438 	 [%] = 98.051407
**** File name: ./output/50MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37689/38438 	 [%] = 98.051407
**** File name: ./output/50MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	37555/38438 	 [%] = 97.702794
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no13.bin_clear_data.in ****
