**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	445/769 	 [%] = 57.867360
**** File name: ./output/1MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	520/769 	 [%] = 67.620286
Xor file present: 	604/769 	 [%] = 78.543563
**** File name: ./output/1MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	746/769 	 [%] = 97.009103
Xor file present: 	604/769 	 [%] = 78.543563
**** File name: ./output/1MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	640/769 	 [%] = 83.224967
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	668/769 	 [%] = 86.866060
**** File name: ./output/1MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	473/769 	 [%] = 61.508453
Xor file present: 	441/769 	 [%] = 57.347204
**** File name: ./output/1MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	652/769 	 [%] = 84.785436
Xor file present: 	441/769 	 [%] = 57.347204
**** File name: ./output/1MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	528/769 	 [%] = 68.660598
Xor file present: 	638/769 	 [%] = 82.964889
**** File name: ./output/1MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	638/769 	 [%] = 82.964889
**** File name: ./output/1MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	539/769 	 [%] = 70.091027
Xor file present: 	631/769 	 [%] = 82.054616
**** File name: ./output/1MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	747/769 	 [%] = 97.139142
Xor file present: 	631/769 	 [%] = 82.054616
**** File name: ./output/1MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	638/769 	 [%] = 82.964889
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	620/769 	 [%] = 80.624187
Xor file present: 	662/769 	 [%] = 86.085826
**** File name: ./output/1MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	662/769 	 [%] = 86.085826
**** File name: ./output/1MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	651/769 	 [%] = 84.655397
Xor file present: 	654/769 	 [%] = 85.045514
**** File name: ./output/1MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	654/769 	 [%] = 85.045514
**** File name: ./output/1MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	480/769 	 [%] = 62.418726
Xor file present: 	597/769 	 [%] = 77.633290
**** File name: ./output/1MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	724/769 	 [%] = 94.148244
Xor file present: 	597/769 	 [%] = 77.633290
**** File name: ./output/1MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	579/769 	 [%] = 75.292588
Xor file present: 	635/769 	 [%] = 82.574772
**** File name: ./output/1MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	635/769 	 [%] = 82.574772
**** File name: ./output/1MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	637/769 	 [%] = 82.834850
Xor file present: 	646/769 	 [%] = 84.005202
**** File name: ./output/1MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	646/769 	 [%] = 84.005202
**** File name: ./output/1MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	632/769 	 [%] = 82.184655
Xor file present: 	680/769 	 [%] = 88.426528
**** File name: ./output/1MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	680/769 	 [%] = 88.426528
**** File name: ./output/1MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	626/769 	 [%] = 81.404421
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	665/769 	 [%] = 86.475943
**** File name: ./output/1MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	606/769 	 [%] = 78.803641
Xor file present: 	658/769 	 [%] = 85.565670
**** File name: ./output/1MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	658/769 	 [%] = 85.565670
**** File name: ./output/1MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	509/769 	 [%] = 66.189857
Xor file present: 	603/769 	 [%] = 78.413524
**** File name: ./output/1MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	747/769 	 [%] = 97.139142
Xor file present: 	603/769 	 [%] = 78.413524
**** File name: ./output/1MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	678/769 	 [%] = 88.166450
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	719/769 	 [%] = 93.498049
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	734/769 	 [%] = 95.448635
**** File name: ./output/1MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	683/769 	 [%] = 88.816645
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	736/769 	 [%] = 95.708713
**** File name: ./output/1MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	552/769 	 [%] = 71.781534
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	697/769 	 [%] = 90.637191
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	688/769 	 [%] = 89.466840
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	620/769 	 [%] = 80.624187
Xor file present: 	713/769 	 [%] = 92.717815
**** File name: ./output/1MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	713/769 	 [%] = 92.717815
**** File name: ./output/1MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	637/769 	 [%] = 82.834850
Xor file present: 	702/769 	 [%] = 91.287386
**** File name: ./output/1MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	702/769 	 [%] = 91.287386
**** File name: ./output/1MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	593/769 	 [%] = 77.113134
Xor file present: 	687/769 	 [%] = 89.336801
**** File name: ./output/1MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	687/769 	 [%] = 89.336801
**** File name: ./output/1MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	551/769 	 [%] = 71.651495
Xor file present: 	704/769 	 [%] = 91.547464
**** File name: ./output/1MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	704/769 	 [%] = 91.547464
**** File name: ./output/1MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	596/769 	 [%] = 77.503251
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	586/769 	 [%] = 76.202861
Xor file present: 	701/769 	 [%] = 91.157347
**** File name: ./output/1MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	701/769 	 [%] = 91.157347
**** File name: ./output/1MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	667/769 	 [%] = 86.736021
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	579/769 	 [%] = 75.292588
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	685/769 	 [%] = 89.076723
Xor file present: 	718/769 	 [%] = 93.368010
**** File name: ./output/1MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	718/769 	 [%] = 93.368010
**** File name: ./output/1MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	703/769 	 [%] = 91.417425
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	724/769 	 [%] = 94.148244
**** File name: ./output/1MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	666/769 	 [%] = 86.605982
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	656/769 	 [%] = 85.305592
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	610/769 	 [%] = 79.323797
Xor file present: 	713/769 	 [%] = 92.717815
**** File name: ./output/1MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	713/769 	 [%] = 92.717815
**** File name: ./output/1MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	685/769 	 [%] = 89.076723
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	690/769 	 [%] = 89.726918
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	654/769 	 [%] = 85.045514
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	556/769 	 [%] = 72.301691
Xor file present: 	711/769 	 [%] = 92.457737
**** File name: ./output/1MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	711/769 	 [%] = 92.457737
**** File name: ./output/1MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	691/769 	 [%] = 89.856957
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	733/769 	 [%] = 95.318596
**** File name: ./output/1MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	727/769 	 [%] = 94.538362
**** File name: ./output/1MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	692/769 	 [%] = 89.986996
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	700/769 	 [%] = 91.027308
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	563/769 	 [%] = 73.211964
Xor file present: 	703/769 	 [%] = 91.417425
**** File name: ./output/1MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	703/769 	 [%] = 91.417425
**** File name: ./output/1MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	670/769 	 [%] = 87.126138
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	653/769 	 [%] = 84.915475
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	576/769 	 [%] = 74.902471
Xor file present: 	710/769 	 [%] = 92.327698
**** File name: ./output/1MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	710/769 	 [%] = 92.327698
**** File name: ./output/1MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	652/769 	 [%] = 84.785436
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	600/769 	 [%] = 78.023407
Xor file present: 	710/769 	 [%] = 92.327698
**** File name: ./output/1MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	710/769 	 [%] = 92.327698
**** File name: ./output/1MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	592/769 	 [%] = 76.983095
Xor file present: 	714/769 	 [%] = 92.847854
**** File name: ./output/1MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	714/769 	 [%] = 92.847854
**** File name: ./output/1MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	630/769 	 [%] = 81.924577
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	726/769 	 [%] = 94.408322
**** File name: ./output/1MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	644/769 	 [%] = 83.745124
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	722/769 	 [%] = 93.888166
**** File name: ./output/1MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	628/769 	 [%] = 81.664499
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	631/769 	 [%] = 82.054616
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	729/769 	 [%] = 94.798440
**** File name: ./output/1MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	613/769 	 [%] = 79.713914
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	707/769 	 [%] = 91.937581
**** File name: ./output/1MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	682/769 	 [%] = 88.686606
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	644/769 	 [%] = 83.745124
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	719/769 	 [%] = 93.498049
**** File name: ./output/1MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	641/769 	 [%] = 83.355007
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	578/769 	 [%] = 75.162549
Xor file present: 	705/769 	 [%] = 91.677503
**** File name: ./output/1MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	705/769 	 [%] = 91.677503
**** File name: ./output/1MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	679/769 	 [%] = 88.296489
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	731/769 	 [%] = 95.058518
**** File name: ./output/1MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	680/769 	 [%] = 88.426528
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	666/769 	 [%] = 86.605982
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	675/769 	 [%] = 87.776333
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	730/769 	 [%] = 94.928479
**** File name: ./output/1MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	675/769 	 [%] = 87.776333
Xor file present: 	737/769 	 [%] = 95.838752
**** File name: ./output/1MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	737/769 	 [%] = 95.838752
**** File name: ./output/1MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	681/769 	 [%] = 88.556567
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	728/769 	 [%] = 94.668401
**** File name: ./output/1MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	680/769 	 [%] = 88.426528
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	738/769 	 [%] = 95.968791
**** File name: ./output/1MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	663/769 	 [%] = 86.215865
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	746/769 	 [%] = 97.009103
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	673/769 	 [%] = 87.516255
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	711/769 	 [%] = 92.457737
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	655/769 	 [%] = 85.175553
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	702/769 	 [%] = 91.287386
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	705/769 	 [%] = 91.677503
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	594/769 	 [%] = 77.243173
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	720/769 	 [%] = 93.628088
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	742/769 	 [%] = 96.488947
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	674/769 	 [%] = 87.646294
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	663/769 	 [%] = 86.215865
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	627/769 	 [%] = 81.534460
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	732/769 	 [%] = 95.188557
**** File name: ./output/1MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	724/769 	 [%] = 94.148244
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	710/769 	 [%] = 92.327698
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	679/769 	 [%] = 88.296489
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	736/769 	 [%] = 95.708713
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	681/769 	 [%] = 88.556567
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
