**** File name: ./output/75MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	32485/57657 	 [%] = 56.341815
Xor file present: 	49779/57657 	 [%] = 86.336438
**** File name: ./output/75MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	48006/57657 	 [%] = 83.261356
Xor file present: 	49896/57657 	 [%] = 86.539362
**** File name: ./output/75MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	57566/57657 	 [%] = 99.842170
Xor file present: 	49896/57657 	 [%] = 86.539362
**** File name: ./output/75MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	48003/57657 	 [%] = 83.256153
Xor file present: 	49858/57657 	 [%] = 86.473455
**** File name: ./output/75MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	57546/57657 	 [%] = 99.807482
Xor file present: 	49858/57657 	 [%] = 86.473455
**** File name: ./output/75MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	48141/57657 	 [%] = 83.495499
Xor file present: 	49772/57657 	 [%] = 86.324297
**** File name: ./output/75MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	57564/57657 	 [%] = 99.838701
Xor file present: 	49772/57657 	 [%] = 86.324297
**** File name: ./output/75MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	48162/57657 	 [%] = 83.531922
Xor file present: 	49333/57657 	 [%] = 85.562898
**** File name: ./output/75MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	57572/57657 	 [%] = 99.852576
Xor file present: 	49333/57657 	 [%] = 85.562898
**** File name: ./output/75MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	48275/57657 	 [%] = 83.727908
Xor file present: 	49898/57657 	 [%] = 86.542831
**** File name: ./output/75MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	57583/57657 	 [%] = 99.871655
Xor file present: 	49898/57657 	 [%] = 86.542831
**** File name: ./output/75MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	47686/57657 	 [%] = 82.706350
Xor file present: 	49854/57657 	 [%] = 86.466518
**** File name: ./output/75MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	57522/57657 	 [%] = 99.765857
Xor file present: 	49854/57657 	 [%] = 86.466518
**** File name: ./output/75MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	48148/57657 	 [%] = 83.507640
Xor file present: 	49807/57657 	 [%] = 86.385001
**** File name: ./output/75MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	57555/57657 	 [%] = 99.823092
Xor file present: 	49807/57657 	 [%] = 86.385001
**** File name: ./output/75MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	48206/57657 	 [%] = 83.608235
Xor file present: 	49856/57657 	 [%] = 86.469986
**** File name: ./output/75MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	57555/57657 	 [%] = 99.823092
Xor file present: 	49856/57657 	 [%] = 86.469986
**** File name: ./output/75MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	48312/57657 	 [%] = 83.792081
Xor file present: 	49780/57657 	 [%] = 86.338172
**** File name: ./output/75MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	57571/57657 	 [%] = 99.850842
Xor file present: 	49780/57657 	 [%] = 86.338172
**** File name: ./output/75MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	47567/57657 	 [%] = 82.499957
Xor file present: 	49765/57657 	 [%] = 86.312156
**** File name: ./output/75MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	57519/57657 	 [%] = 99.760654
Xor file present: 	49765/57657 	 [%] = 86.312156
**** File name: ./output/75MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	47796/57657 	 [%] = 82.897133
Xor file present: 	49917/57657 	 [%] = 86.575784
**** File name: ./output/75MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	57531/57657 	 [%] = 99.781466
Xor file present: 	49917/57657 	 [%] = 86.575784
**** File name: ./output/75MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	48046/57657 	 [%] = 83.330732
Xor file present: 	49882/57657 	 [%] = 86.515081
**** File name: ./output/75MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	57543/57657 	 [%] = 99.802279
Xor file present: 	49882/57657 	 [%] = 86.515081
**** File name: ./output/75MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	48124/57657 	 [%] = 83.466015
Xor file present: 	49906/57657 	 [%] = 86.556706
**** File name: ./output/75MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	57578/57657 	 [%] = 99.862983
Xor file present: 	49906/57657 	 [%] = 86.556706
**** File name: ./output/75MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	48267/57657 	 [%] = 83.714033
Xor file present: 	49732/57657 	 [%] = 86.254921
**** File name: ./output/75MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	57561/57657 	 [%] = 99.833498
Xor file present: 	49732/57657 	 [%] = 86.254921
**** File name: ./output/75MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	48312/57657 	 [%] = 83.792081
Xor file present: 	49791/57657 	 [%] = 86.357251
**** File name: ./output/75MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	57580/57657 	 [%] = 99.866452
Xor file present: 	49791/57657 	 [%] = 86.357251
**** File name: ./output/75MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	48136/57657 	 [%] = 83.486827
Xor file present: 	49777/57657 	 [%] = 86.332969
**** File name: ./output/75MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	57570/57657 	 [%] = 99.849108
Xor file present: 	49777/57657 	 [%] = 86.332969
**** File name: ./output/75MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	48152/57657 	 [%] = 83.514578
Xor file present: 	49848/57657 	 [%] = 86.456111
**** File name: ./output/75MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	57564/57657 	 [%] = 99.838701
Xor file present: 	49848/57657 	 [%] = 86.456111
**** File name: ./output/75MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	47440/57657 	 [%] = 82.279689
Xor file present: 	50036/57657 	 [%] = 86.782177
**** File name: ./output/75MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	57584/57657 	 [%] = 99.873389
Xor file present: 	50036/57657 	 [%] = 86.782177
**** File name: ./output/75MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	48279/57657 	 [%] = 83.734846
Xor file present: 	49851/57657 	 [%] = 86.461314
**** File name: ./output/75MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	57573/57657 	 [%] = 99.854311
Xor file present: 	49851/57657 	 [%] = 86.461314
**** File name: ./output/75MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	54108/57657 	 [%] = 93.844633
Xor file present: 	54832/57657 	 [%] = 95.100335
**** File name: ./output/75MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54832/57657 	 [%] = 95.100335
**** File name: ./output/75MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	53995/57657 	 [%] = 93.648646
Xor file present: 	54497/57657 	 [%] = 94.519312
**** File name: ./output/75MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54497/57657 	 [%] = 94.519312
**** File name: ./output/75MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	53533/57657 	 [%] = 92.847356
Xor file present: 	54712/57657 	 [%] = 94.892207
**** File name: ./output/75MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	57651/57657 	 [%] = 99.989594
Xor file present: 	54712/57657 	 [%] = 94.892207
**** File name: ./output/75MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	52865/57657 	 [%] = 91.688780
Xor file present: 	54730/57657 	 [%] = 94.923426
**** File name: ./output/75MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	57651/57657 	 [%] = 99.989594
Xor file present: 	54730/57657 	 [%] = 94.923426
**** File name: ./output/75MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	54205/57657 	 [%] = 94.012869
Xor file present: 	54821/57657 	 [%] = 95.081256
**** File name: ./output/75MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54821/57657 	 [%] = 95.081256
**** File name: ./output/75MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	54033/57657 	 [%] = 93.714553
Xor file present: 	54747/57657 	 [%] = 94.952911
**** File name: ./output/75MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54747/57657 	 [%] = 94.952911
**** File name: ./output/75MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	54096/57657 	 [%] = 93.823820
Xor file present: 	54761/57657 	 [%] = 94.977193
**** File name: ./output/75MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54761/57657 	 [%] = 94.977193
**** File name: ./output/75MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	54129/57657 	 [%] = 93.881055
Xor file present: 	54721/57657 	 [%] = 94.907817
**** File name: ./output/75MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54721/57657 	 [%] = 94.907817
**** File name: ./output/75MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	54200/57657 	 [%] = 94.004197
Xor file present: 	54880/57657 	 [%] = 95.183586
**** File name: ./output/75MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54880/57657 	 [%] = 95.183586
**** File name: ./output/75MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	54112/57657 	 [%] = 93.851570
Xor file present: 	54798/57657 	 [%] = 95.041365
**** File name: ./output/75MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54798/57657 	 [%] = 95.041365
**** File name: ./output/75MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	53694/57657 	 [%] = 93.126593
Xor file present: 	54868/57657 	 [%] = 95.162773
**** File name: ./output/75MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54868/57657 	 [%] = 95.162773
**** File name: ./output/75MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	54145/57657 	 [%] = 93.908806
Xor file present: 	54793/57657 	 [%] = 95.032693
**** File name: ./output/75MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54793/57657 	 [%] = 95.032693
**** File name: ./output/75MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	54064/57657 	 [%] = 93.768320
Xor file present: 	54672/57657 	 [%] = 94.822832
**** File name: ./output/75MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54672/57657 	 [%] = 94.822832
**** File name: ./output/75MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	54069/57657 	 [%] = 93.776992
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	54139/57657 	 [%] = 93.898399
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	54096/57657 	 [%] = 93.823820
Xor file present: 	54818/57657 	 [%] = 95.076053
**** File name: ./output/75MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54818/57657 	 [%] = 95.076053
**** File name: ./output/75MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	54160/57657 	 [%] = 93.934821
Xor file present: 	54850/57657 	 [%] = 95.131554
**** File name: ./output/75MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54850/57657 	 [%] = 95.131554
**** File name: ./output/75MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	53662/57657 	 [%] = 93.071093
Xor file present: 	54822/57657 	 [%] = 95.082991
**** File name: ./output/75MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	57654/57657 	 [%] = 99.994797
Xor file present: 	54822/57657 	 [%] = 95.082991
**** File name: ./output/75MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	54174/57657 	 [%] = 93.959103
Xor file present: 	54780/57657 	 [%] = 95.010146
**** File name: ./output/75MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54780/57657 	 [%] = 95.010146
**** File name: ./output/75MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	54154/57657 	 [%] = 93.924415
Xor file present: 	54753/57657 	 [%] = 94.963318
**** File name: ./output/75MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54753/57657 	 [%] = 94.963318
**** File name: ./output/75MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	54138/57657 	 [%] = 93.896665
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	54126/57657 	 [%] = 93.875852
Xor file present: 	54642/57657 	 [%] = 94.770800
**** File name: ./output/75MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	57654/57657 	 [%] = 99.994797
Xor file present: 	54642/57657 	 [%] = 94.770800
**** File name: ./output/75MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	54113/57657 	 [%] = 93.853305
Xor file present: 	54679/57657 	 [%] = 94.834972
**** File name: ./output/75MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54679/57657 	 [%] = 94.834972
**** File name: ./output/75MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	54139/57657 	 [%] = 93.898399
Xor file present: 	54812/57657 	 [%] = 95.065647
**** File name: ./output/75MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54812/57657 	 [%] = 95.065647
**** File name: ./output/75MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	54156/57657 	 [%] = 93.927884
Xor file present: 	54781/57657 	 [%] = 95.011881
**** File name: ./output/75MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54781/57657 	 [%] = 95.011881
**** File name: ./output/75MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	53806/57657 	 [%] = 93.320846
Xor file present: 	54853/57657 	 [%] = 95.136757
**** File name: ./output/75MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	57651/57657 	 [%] = 99.989594
Xor file present: 	54853/57657 	 [%] = 95.136757
**** File name: ./output/75MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	54114/57657 	 [%] = 93.855039
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	53901/57657 	 [%] = 93.485613
Xor file present: 	54763/57657 	 [%] = 94.980661
**** File name: ./output/75MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54763/57657 	 [%] = 94.980661
**** File name: ./output/75MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	54126/57657 	 [%] = 93.875852
Xor file present: 	54759/57657 	 [%] = 94.973724
**** File name: ./output/75MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54759/57657 	 [%] = 94.973724
**** File name: ./output/75MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	54167/57657 	 [%] = 93.946962
Xor file present: 	54762/57657 	 [%] = 94.978927
**** File name: ./output/75MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54762/57657 	 [%] = 94.978927
**** File name: ./output/75MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	54057/57657 	 [%] = 93.756179
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	54049/57657 	 [%] = 93.742304
Xor file present: 	54805/57657 	 [%] = 95.053506
**** File name: ./output/75MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54805/57657 	 [%] = 95.053506
**** File name: ./output/75MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	54070/57657 	 [%] = 93.778726
Xor file present: 	54698/57657 	 [%] = 94.867926
**** File name: ./output/75MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54698/57657 	 [%] = 94.867926
**** File name: ./output/75MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	54024/57657 	 [%] = 93.698944
Xor file present: 	54755/57657 	 [%] = 94.966786
**** File name: ./output/75MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54755/57657 	 [%] = 94.966786
**** File name: ./output/75MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	54215/57657 	 [%] = 94.030213
Xor file present: 	54782/57657 	 [%] = 95.013615
**** File name: ./output/75MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54782/57657 	 [%] = 95.013615
**** File name: ./output/75MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	53781/57657 	 [%] = 93.277486
Xor file present: 	54771/57657 	 [%] = 94.994537
**** File name: ./output/75MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54771/57657 	 [%] = 94.994537
**** File name: ./output/75MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	54093/57657 	 [%] = 93.818617
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	54075/57657 	 [%] = 93.787398
Xor file present: 	54772/57657 	 [%] = 94.996271
**** File name: ./output/75MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54772/57657 	 [%] = 94.996271
**** File name: ./output/75MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	53658/57657 	 [%] = 93.064155
Xor file present: 	54806/57657 	 [%] = 95.055240
**** File name: ./output/75MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54806/57657 	 [%] = 95.055240
**** File name: ./output/75MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	54088/57657 	 [%] = 93.809945
Xor file present: 	54845/57657 	 [%] = 95.122882
**** File name: ./output/75MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54845/57657 	 [%] = 95.122882
**** File name: ./output/75MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	54086/57657 	 [%] = 93.806476
Xor file present: 	54841/57657 	 [%] = 95.115944
**** File name: ./output/75MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	57652/57657 	 [%] = 99.991328
Xor file present: 	54841/57657 	 [%] = 95.115944
**** File name: ./output/75MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	53319/57657 	 [%] = 92.476195
Xor file present: 	54823/57657 	 [%] = 95.084725
**** File name: ./output/75MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54823/57657 	 [%] = 95.084725
**** File name: ./output/75MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	52671/57657 	 [%] = 91.352308
Xor file present: 	54650/57657 	 [%] = 94.784675
**** File name: ./output/75MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54650/57657 	 [%] = 94.784675
**** File name: ./output/75MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	54117/57657 	 [%] = 93.860242
Xor file present: 	54869/57657 	 [%] = 95.164507
**** File name: ./output/75MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54869/57657 	 [%] = 95.164507
**** File name: ./output/75MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	54179/57657 	 [%] = 93.967775
Xor file present: 	54813/57657 	 [%] = 95.067381
**** File name: ./output/75MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54813/57657 	 [%] = 95.067381
**** File name: ./output/75MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	53800/57657 	 [%] = 93.310439
Xor file present: 	54833/57657 	 [%] = 95.102069
**** File name: ./output/75MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54833/57657 	 [%] = 95.102069
**** File name: ./output/75MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	54092/57657 	 [%] = 93.816883
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	54112/57657 	 [%] = 93.851570
Xor file present: 	54722/57657 	 [%] = 94.909551
**** File name: ./output/75MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54722/57657 	 [%] = 94.909551
**** File name: ./output/75MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	54109/57657 	 [%] = 93.846367
Xor file present: 	54843/57657 	 [%] = 95.119413
**** File name: ./output/75MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54843/57657 	 [%] = 95.119413
**** File name: ./output/75MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	54094/57657 	 [%] = 93.820351
Xor file present: 	54718/57657 	 [%] = 94.902614
**** File name: ./output/75MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54718/57657 	 [%] = 94.902614
**** File name: ./output/75MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	53949/57657 	 [%] = 93.568864
Xor file present: 	54694/57657 	 [%] = 94.860988
**** File name: ./output/75MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54694/57657 	 [%] = 94.860988
**** File name: ./output/75MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	56416/57657 	 [%] = 97.847616
Xor file present: 	56572/57657 	 [%] = 98.118182
**** File name: ./output/75MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56572/57657 	 [%] = 98.118182
**** File name: ./output/75MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	56321/57657 	 [%] = 97.682849
Xor file present: 	56623/57657 	 [%] = 98.206636
**** File name: ./output/75MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56623/57657 	 [%] = 98.206636
**** File name: ./output/75MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	56373/57657 	 [%] = 97.773037
Xor file present: 	56620/57657 	 [%] = 98.201433
**** File name: ./output/75MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56620/57657 	 [%] = 98.201433
**** File name: ./output/75MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	56193/57657 	 [%] = 97.460846
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	56389/57657 	 [%] = 97.800787
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	56342/57657 	 [%] = 97.719271
Xor file present: 	56629/57657 	 [%] = 98.217042
**** File name: ./output/75MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56629/57657 	 [%] = 98.217042
**** File name: ./output/75MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	56167/57657 	 [%] = 97.415752
Xor file present: 	56627/57657 	 [%] = 98.213573
**** File name: ./output/75MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56627/57657 	 [%] = 98.213573
**** File name: ./output/75MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	56347/57657 	 [%] = 97.727943
Xor file present: 	56581/57657 	 [%] = 98.133791
**** File name: ./output/75MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56581/57657 	 [%] = 98.133791
**** File name: ./output/75MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	56333/57657 	 [%] = 97.703661
Xor file present: 	56608/57657 	 [%] = 98.180620
**** File name: ./output/75MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56608/57657 	 [%] = 98.180620
**** File name: ./output/75MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	56343/57657 	 [%] = 97.721005
Xor file present: 	56650/57657 	 [%] = 98.253464
**** File name: ./output/75MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56650/57657 	 [%] = 98.253464
**** File name: ./output/75MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	56321/57657 	 [%] = 97.682849
Xor file present: 	56642/57657 	 [%] = 98.239589
**** File name: ./output/75MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56642/57657 	 [%] = 98.239589
**** File name: ./output/75MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	56321/57657 	 [%] = 97.682849
Xor file present: 	56616/57657 	 [%] = 98.194495
**** File name: ./output/75MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56616/57657 	 [%] = 98.194495
**** File name: ./output/75MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	56238/57657 	 [%] = 97.538894
Xor file present: 	56588/57657 	 [%] = 98.145932
**** File name: ./output/75MB-spr4-no13.bin_clear_data.in ****
