**** File name: ./output/250MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	121365/192188 	 [%] = 63.149104
Xor file present: 	188658/192188 	 [%] = 98.163257
**** File name: ./output/250MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	188757/192188 	 [%] = 98.214769
Xor file present: 	188675/192188 	 [%] = 98.172102
**** File name: ./output/250MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188675/192188 	 [%] = 98.172102
**** File name: ./output/250MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	188642/192188 	 [%] = 98.154932
Xor file present: 	188594/192188 	 [%] = 98.129956
**** File name: ./output/250MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188594/192188 	 [%] = 98.129956
**** File name: ./output/250MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	188608/192188 	 [%] = 98.137241
Xor file present: 	188663/192188 	 [%] = 98.165858
**** File name: ./output/250MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188663/192188 	 [%] = 98.165858
**** File name: ./output/250MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	188609/192188 	 [%] = 98.137761
Xor file present: 	188684/192188 	 [%] = 98.176785
**** File name: ./output/250MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188684/192188 	 [%] = 98.176785
**** File name: ./output/250MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	188721/192188 	 [%] = 98.196037
Xor file present: 	188695/192188 	 [%] = 98.182509
**** File name: ./output/250MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188695/192188 	 [%] = 98.182509
**** File name: ./output/250MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	188597/192188 	 [%] = 98.131517
Xor file present: 	188653/192188 	 [%] = 98.160655
**** File name: ./output/250MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188653/192188 	 [%] = 98.160655
**** File name: ./output/250MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	188631/192188 	 [%] = 98.149208
Xor file present: 	188715/192188 	 [%] = 98.192915
**** File name: ./output/250MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188715/192188 	 [%] = 98.192915
**** File name: ./output/250MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	188624/192188 	 [%] = 98.145566
Xor file present: 	188714/192188 	 [%] = 98.192395
**** File name: ./output/250MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188714/192188 	 [%] = 98.192395
**** File name: ./output/250MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	188687/192188 	 [%] = 98.178346
Xor file present: 	188644/192188 	 [%] = 98.155972
**** File name: ./output/250MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188644/192188 	 [%] = 98.155972
**** File name: ./output/250MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	188584/192188 	 [%] = 98.124753
Xor file present: 	188733/192188 	 [%] = 98.202281
**** File name: ./output/250MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188733/192188 	 [%] = 98.202281
**** File name: ./output/250MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	188678/192188 	 [%] = 98.173663
Xor file present: 	188709/192188 	 [%] = 98.189793
**** File name: ./output/250MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188709/192188 	 [%] = 98.189793
**** File name: ./output/250MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	188612/192188 	 [%] = 98.139322
Xor file present: 	188782/192188 	 [%] = 98.227777
**** File name: ./output/250MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188782/192188 	 [%] = 98.227777
**** File name: ./output/250MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	188656/192188 	 [%] = 98.162216
Xor file present: 	188710/192188 	 [%] = 98.190314
**** File name: ./output/250MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188710/192188 	 [%] = 98.190314
**** File name: ./output/250MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	188667/192188 	 [%] = 98.167940
Xor file present: 	188587/192188 	 [%] = 98.126314
**** File name: ./output/250MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188587/192188 	 [%] = 98.126314
**** File name: ./output/250MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	188533/192188 	 [%] = 98.098216
Xor file present: 	188723/192188 	 [%] = 98.197078
**** File name: ./output/250MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188723/192188 	 [%] = 98.197078
**** File name: ./output/250MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	188713/192188 	 [%] = 98.191875
Xor file present: 	188570/192188 	 [%] = 98.117468
**** File name: ./output/250MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188570/192188 	 [%] = 98.117468
**** File name: ./output/250MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	188677/192188 	 [%] = 98.173143
Xor file present: 	188702/192188 	 [%] = 98.186151
**** File name: ./output/250MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188702/192188 	 [%] = 98.186151
**** File name: ./output/250MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	188622/192188 	 [%] = 98.144525
Xor file present: 	188615/192188 	 [%] = 98.140883
**** File name: ./output/250MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188615/192188 	 [%] = 98.140883
**** File name: ./output/250MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	188633/192188 	 [%] = 98.150249
Xor file present: 	188653/192188 	 [%] = 98.160655
**** File name: ./output/250MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188653/192188 	 [%] = 98.160655
**** File name: ./output/250MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	188733/192188 	 [%] = 98.202281
Xor file present: 	188614/192188 	 [%] = 98.140363
**** File name: ./output/250MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188614/192188 	 [%] = 98.140363
**** File name: ./output/250MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	188666/192188 	 [%] = 98.167419
Xor file present: 	188755/192188 	 [%] = 98.213728
**** File name: ./output/250MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	188755/192188 	 [%] = 98.213728
**** File name: ./output/250MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	190912/192188 	 [%] = 99.336067
Xor file present: 	190896/192188 	 [%] = 99.327742
**** File name: ./output/250MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190896/192188 	 [%] = 99.327742
**** File name: ./output/250MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	190956/192188 	 [%] = 99.358961
Xor file present: 	190823/192188 	 [%] = 99.289758
**** File name: ./output/250MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190823/192188 	 [%] = 99.289758
**** File name: ./output/250MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	190892/192188 	 [%] = 99.325660
Xor file present: 	190883/192188 	 [%] = 99.320977
**** File name: ./output/250MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190883/192188 	 [%] = 99.320977
**** File name: ./output/250MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	190836/192188 	 [%] = 99.296522
Xor file present: 	190887/192188 	 [%] = 99.323059
**** File name: ./output/250MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190887/192188 	 [%] = 99.323059
**** File name: ./output/250MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	190946/192188 	 [%] = 99.353758
Xor file present: 	190886/192188 	 [%] = 99.322538
**** File name: ./output/250MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190886/192188 	 [%] = 99.322538
**** File name: ./output/250MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	190926/192188 	 [%] = 99.343351
Xor file present: 	190963/192188 	 [%] = 99.362603
**** File name: ./output/250MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190963/192188 	 [%] = 99.362603
**** File name: ./output/250MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	190903/192188 	 [%] = 99.331384
Xor file present: 	190837/192188 	 [%] = 99.297042
**** File name: ./output/250MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190837/192188 	 [%] = 99.297042
**** File name: ./output/250MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	190876/192188 	 [%] = 99.317335
Xor file present: 	190935/192188 	 [%] = 99.348034
**** File name: ./output/250MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190935/192188 	 [%] = 99.348034
**** File name: ./output/250MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	190916/192188 	 [%] = 99.338148
Xor file present: 	190802/192188 	 [%] = 99.278831
**** File name: ./output/250MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190802/192188 	 [%] = 99.278831
**** File name: ./output/250MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	190923/192188 	 [%] = 99.341790
Xor file present: 	190890/192188 	 [%] = 99.324620
**** File name: ./output/250MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190890/192188 	 [%] = 99.324620
**** File name: ./output/250MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	190900/192188 	 [%] = 99.329823
Xor file present: 	190903/192188 	 [%] = 99.331384
**** File name: ./output/250MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190903/192188 	 [%] = 99.331384
**** File name: ./output/250MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	190902/192188 	 [%] = 99.330864
Xor file present: 	190900/192188 	 [%] = 99.329823
**** File name: ./output/250MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190900/192188 	 [%] = 99.329823
**** File name: ./output/250MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	190828/192188 	 [%] = 99.292360
Xor file present: 	190811/192188 	 [%] = 99.283514
**** File name: ./output/250MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190811/192188 	 [%] = 99.283514
**** File name: ./output/250MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	190895/192188 	 [%] = 99.327221
Xor file present: 	190880/192188 	 [%] = 99.319416
**** File name: ./output/250MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190880/192188 	 [%] = 99.319416
**** File name: ./output/250MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	190904/192188 	 [%] = 99.331904
Xor file present: 	190838/192188 	 [%] = 99.297563
**** File name: ./output/250MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190838/192188 	 [%] = 99.297563
**** File name: ./output/250MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	190868/192188 	 [%] = 99.313173
Xor file present: 	190825/192188 	 [%] = 99.290799
**** File name: ./output/250MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190825/192188 	 [%] = 99.290799
**** File name: ./output/250MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	190823/192188 	 [%] = 99.289758
Xor file present: 	190831/192188 	 [%] = 99.293921
**** File name: ./output/250MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190831/192188 	 [%] = 99.293921
**** File name: ./output/250MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	190935/192188 	 [%] = 99.348034
Xor file present: 	190810/192188 	 [%] = 99.282994
**** File name: ./output/250MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190810/192188 	 [%] = 99.282994
**** File name: ./output/250MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	190987/192188 	 [%] = 99.375091
Xor file present: 	190867/192188 	 [%] = 99.312652
**** File name: ./output/250MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190867/192188 	 [%] = 99.312652
**** File name: ./output/250MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	190979/192188 	 [%] = 99.370928
Xor file present: 	190859/192188 	 [%] = 99.308490
**** File name: ./output/250MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190859/192188 	 [%] = 99.308490
**** File name: ./output/250MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	190936/192188 	 [%] = 99.348555
Xor file present: 	190858/192188 	 [%] = 99.307969
**** File name: ./output/250MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190858/192188 	 [%] = 99.307969
**** File name: ./output/250MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	190915/192188 	 [%] = 99.337628
Xor file present: 	190888/192188 	 [%] = 99.323579
**** File name: ./output/250MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190888/192188 	 [%] = 99.323579
**** File name: ./output/250MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	190881/192188 	 [%] = 99.319937
Xor file present: 	190908/192188 	 [%] = 99.333985
**** File name: ./output/250MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190908/192188 	 [%] = 99.333985
**** File name: ./output/250MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	190901/192188 	 [%] = 99.330343
Xor file present: 	190883/192188 	 [%] = 99.320977
**** File name: ./output/250MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190883/192188 	 [%] = 99.320977
**** File name: ./output/250MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	190852/192188 	 [%] = 99.304847
Xor file present: 	190933/192188 	 [%] = 99.346994
**** File name: ./output/250MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190933/192188 	 [%] = 99.346994
**** File name: ./output/250MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	190920/192188 	 [%] = 99.340229
Xor file present: 	190870/192188 	 [%] = 99.314213
**** File name: ./output/250MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	190870/192188 	 [%] = 99.314213
**** File name: ./output/250MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	191719/192188 	 [%] = 99.755968
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	191688/192188 	 [%] = 99.739838
Xor file present: 	191729/192188 	 [%] = 99.761171
**** File name: ./output/250MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191729/192188 	 [%] = 99.761171
**** File name: ./output/250MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	191736/192188 	 [%] = 99.764814
Xor file present: 	191674/192188 	 [%] = 99.732554
**** File name: ./output/250MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191674/192188 	 [%] = 99.732554
**** File name: ./output/250MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	191732/192188 	 [%] = 99.762732
Xor file present: 	191700/192188 	 [%] = 99.746082
**** File name: ./output/250MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191700/192188 	 [%] = 99.746082
**** File name: ./output/250MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	191725/192188 	 [%] = 99.759090
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	191712/192188 	 [%] = 99.752326
Xor file present: 	191717/192188 	 [%] = 99.754927
**** File name: ./output/250MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191717/192188 	 [%] = 99.754927
**** File name: ./output/250MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	191691/192188 	 [%] = 99.741399
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	191705/192188 	 [%] = 99.748684
Xor file present: 	191699/192188 	 [%] = 99.745562
**** File name: ./output/250MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191699/192188 	 [%] = 99.745562
**** File name: ./output/250MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	191715/192188 	 [%] = 99.753887
Xor file present: 	191731/192188 	 [%] = 99.762212
**** File name: ./output/250MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191731/192188 	 [%] = 99.762212
**** File name: ./output/250MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	191692/192188 	 [%] = 99.741919
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	191732/192188 	 [%] = 99.762732
Xor file present: 	191742/192188 	 [%] = 99.767936
**** File name: ./output/250MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191742/192188 	 [%] = 99.767936
**** File name: ./output/250MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	191753/192188 	 [%] = 99.773659
Xor file present: 	191706/192188 	 [%] = 99.749204
**** File name: ./output/250MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191706/192188 	 [%] = 99.749204
**** File name: ./output/250MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	191711/192188 	 [%] = 99.751806
Xor file present: 	191691/192188 	 [%] = 99.741399
**** File name: ./output/250MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191691/192188 	 [%] = 99.741399
**** File name: ./output/250MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	191703/192188 	 [%] = 99.747643
Xor file present: 	191701/192188 	 [%] = 99.746602
**** File name: ./output/250MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191701/192188 	 [%] = 99.746602
**** File name: ./output/250MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	191711/192188 	 [%] = 99.751806
Xor file present: 	191669/192188 	 [%] = 99.729952
**** File name: ./output/250MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191669/192188 	 [%] = 99.729952
**** File name: ./output/250MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	191716/192188 	 [%] = 99.754407
Xor file present: 	191675/192188 	 [%] = 99.733074
**** File name: ./output/250MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191675/192188 	 [%] = 99.733074
**** File name: ./output/250MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	191730/192188 	 [%] = 99.761692
Xor file present: 	191765/192188 	 [%] = 99.779903
**** File name: ./output/250MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191765/192188 	 [%] = 99.779903
**** File name: ./output/250MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	191702/192188 	 [%] = 99.747123
Xor file present: 	191712/192188 	 [%] = 99.752326
**** File name: ./output/250MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191712/192188 	 [%] = 99.752326
**** File name: ./output/250MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	191720/192188 	 [%] = 99.756488
Xor file present: 	191704/192188 	 [%] = 99.748163
**** File name: ./output/250MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191704/192188 	 [%] = 99.748163
**** File name: ./output/250MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	191704/192188 	 [%] = 99.748163
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191722/192188 	 [%] = 99.757529
**** File name: ./output/250MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	191710/192188 	 [%] = 99.751285
Xor file present: 	191685/192188 	 [%] = 99.738277
**** File name: ./output/250MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191685/192188 	 [%] = 99.738277
**** File name: ./output/250MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	191729/192188 	 [%] = 99.761171
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191697/192188 	 [%] = 99.744521
**** File name: ./output/250MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	191684/192188 	 [%] = 99.737757
Xor file present: 	191687/192188 	 [%] = 99.739318
**** File name: ./output/250MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191687/192188 	 [%] = 99.739318
**** File name: ./output/250MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	191705/192188 	 [%] = 99.748684
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191710/192188 	 [%] = 99.751285
**** File name: ./output/250MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	191702/192188 	 [%] = 99.747123
Xor file present: 	191699/192188 	 [%] = 99.745562
**** File name: ./output/250MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191699/192188 	 [%] = 99.745562
**** File name: ./output/250MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	191722/192188 	 [%] = 99.757529
Xor file present: 	191719/192188 	 [%] = 99.755968
**** File name: ./output/250MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	192188/192188 	 [%] = 100.000000
Xor file present: 	191719/192188 	 [%] = 99.755968
