**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	24242/38438 	 [%] = 63.067797
Xor file present: 	33322/38438 	 [%] = 86.690254
**** File name: ./output/50MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	33206/38438 	 [%] = 86.388470
Xor file present: 	33218/38438 	 [%] = 86.419689
**** File name: ./output/50MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	38383/38438 	 [%] = 99.856912
Xor file present: 	33218/38438 	 [%] = 86.419689
**** File name: ./output/50MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	33216/38438 	 [%] = 86.414486
Xor file present: 	33141/38438 	 [%] = 86.219366
**** File name: ./output/50MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	38382/38438 	 [%] = 99.854311
Xor file present: 	33141/38438 	 [%] = 86.219366
**** File name: ./output/50MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	33191/38438 	 [%] = 86.349446
Xor file present: 	33237/38438 	 [%] = 86.469119
**** File name: ./output/50MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	38397/38438 	 [%] = 99.893335
Xor file present: 	33237/38438 	 [%] = 86.469119
**** File name: ./output/50MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	33211/38438 	 [%] = 86.401478
Xor file present: 	33192/38438 	 [%] = 86.352047
**** File name: ./output/50MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	38407/38438 	 [%] = 99.919351
Xor file present: 	33192/38438 	 [%] = 86.352047
**** File name: ./output/50MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	33168/38438 	 [%] = 86.289609
Xor file present: 	33281/38438 	 [%] = 86.583589
**** File name: ./output/50MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	38384/38438 	 [%] = 99.859514
Xor file present: 	33281/38438 	 [%] = 86.583589
**** File name: ./output/50MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	33143/38438 	 [%] = 86.224569
Xor file present: 	33173/38438 	 [%] = 86.302617
**** File name: ./output/50MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	38393/38438 	 [%] = 99.882928
Xor file present: 	33173/38438 	 [%] = 86.302617
**** File name: ./output/50MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	33166/38438 	 [%] = 86.284406
Xor file present: 	33221/38438 	 [%] = 86.427494
**** File name: ./output/50MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	38399/38438 	 [%] = 99.898538
Xor file present: 	33221/38438 	 [%] = 86.427494
**** File name: ./output/50MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	33197/38438 	 [%] = 86.365055
Xor file present: 	33220/38438 	 [%] = 86.424892
**** File name: ./output/50MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	38400/38438 	 [%] = 99.901139
Xor file present: 	33220/38438 	 [%] = 86.424892
**** File name: ./output/50MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	33120/38438 	 [%] = 86.164733
Xor file present: 	33219/38438 	 [%] = 86.422290
**** File name: ./output/50MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	38377/38438 	 [%] = 99.841303
Xor file present: 	33219/38438 	 [%] = 86.422290
**** File name: ./output/50MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	33125/38438 	 [%] = 86.177741
Xor file present: 	33276/38438 	 [%] = 86.570581
**** File name: ./output/50MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	38404/38438 	 [%] = 99.911546
Xor file present: 	33276/38438 	 [%] = 86.570581
**** File name: ./output/50MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	32922/38438 	 [%] = 85.649618
Xor file present: 	33182/38438 	 [%] = 86.326032
**** File name: ./output/50MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	38384/38438 	 [%] = 99.859514
Xor file present: 	33182/38438 	 [%] = 86.326032
**** File name: ./output/50MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	33142/38438 	 [%] = 86.221968
Xor file present: 	33242/38438 	 [%] = 86.482127
**** File name: ./output/50MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	38414/38438 	 [%] = 99.937562
Xor file present: 	33242/38438 	 [%] = 86.482127
**** File name: ./output/50MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	33248/38438 	 [%] = 86.497737
Xor file present: 	32698/38438 	 [%] = 85.066861
**** File name: ./output/50MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	38385/38438 	 [%] = 99.862116
Xor file present: 	32698/38438 	 [%] = 85.066861
**** File name: ./output/50MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	33018/38438 	 [%] = 85.899370
Xor file present: 	33154/38438 	 [%] = 86.253187
**** File name: ./output/50MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	38398/38438 	 [%] = 99.895936
Xor file present: 	33154/38438 	 [%] = 86.253187
**** File name: ./output/50MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	33068/38438 	 [%] = 86.029450
Xor file present: 	33334/38438 	 [%] = 86.721474
**** File name: ./output/50MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	38394/38438 	 [%] = 99.885530
Xor file present: 	33334/38438 	 [%] = 86.721474
**** File name: ./output/50MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	33172/38438 	 [%] = 86.300016
Xor file present: 	33271/38438 	 [%] = 86.557573
**** File name: ./output/50MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	38395/38438 	 [%] = 99.888132
Xor file present: 	33271/38438 	 [%] = 86.557573
**** File name: ./output/50MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	32904/38438 	 [%] = 85.602789
Xor file present: 	33226/38438 	 [%] = 86.440502
**** File name: ./output/50MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	38391/38438 	 [%] = 99.877725
Xor file present: 	33226/38438 	 [%] = 86.440502
**** File name: ./output/50MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	32810/38438 	 [%] = 85.358239
Xor file present: 	33338/38438 	 [%] = 86.731880
**** File name: ./output/50MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	38388/38438 	 [%] = 99.869920
Xor file present: 	33338/38438 	 [%] = 86.731880
**** File name: ./output/50MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	32922/38438 	 [%] = 85.649618
Xor file present: 	33298/38438 	 [%] = 86.627816
**** File name: ./output/50MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	38375/38438 	 [%] = 99.836100
Xor file present: 	33298/38438 	 [%] = 86.627816
**** File name: ./output/50MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	36516/38438 	 [%] = 94.999740
Xor file present: 	36523/38438 	 [%] = 95.017951
**** File name: ./output/50MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36523/38438 	 [%] = 95.017951
**** File name: ./output/50MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	36487/38438 	 [%] = 94.924294
Xor file present: 	36555/38438 	 [%] = 95.101202
**** File name: ./output/50MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36555/38438 	 [%] = 95.101202
**** File name: ./output/50MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	36460/38438 	 [%] = 94.854051
Xor file present: 	36618/38438 	 [%] = 95.265102
**** File name: ./output/50MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36618/38438 	 [%] = 95.265102
**** File name: ./output/50MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	36495/38438 	 [%] = 94.945106
Xor file present: 	36548/38438 	 [%] = 95.082991
**** File name: ./output/50MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36548/38438 	 [%] = 95.082991
**** File name: ./output/50MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	36311/38438 	 [%] = 94.466413
Xor file present: 	36428/38438 	 [%] = 94.770800
**** File name: ./output/50MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36428/38438 	 [%] = 94.770800
**** File name: ./output/50MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	36346/38438 	 [%] = 94.557469
Xor file present: 	36601/38438 	 [%] = 95.220875
**** File name: ./output/50MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36601/38438 	 [%] = 95.220875
**** File name: ./output/50MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	36405/38438 	 [%] = 94.710963
Xor file present: 	36564/38438 	 [%] = 95.124616
**** File name: ./output/50MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36564/38438 	 [%] = 95.124616
**** File name: ./output/50MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	36471/38438 	 [%] = 94.882668
Xor file present: 	36378/38438 	 [%] = 94.640720
**** File name: ./output/50MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36378/38438 	 [%] = 94.640720
**** File name: ./output/50MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	36465/38438 	 [%] = 94.867059
Xor file present: 	36502/38438 	 [%] = 94.963318
**** File name: ./output/50MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	38435/38438 	 [%] = 99.992195
Xor file present: 	36502/38438 	 [%] = 94.963318
**** File name: ./output/50MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	36470/38438 	 [%] = 94.880067
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	36496/38438 	 [%] = 94.947708
Xor file present: 	36575/38438 	 [%] = 95.153234
**** File name: ./output/50MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36575/38438 	 [%] = 95.153234
**** File name: ./output/50MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	36481/38438 	 [%] = 94.908684
Xor file present: 	36573/38438 	 [%] = 95.148031
**** File name: ./output/50MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36573/38438 	 [%] = 95.148031
**** File name: ./output/50MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	36544/38438 	 [%] = 95.072584
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	36507/38438 	 [%] = 94.976326
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36525/38438 	 [%] = 95.023154
**** File name: ./output/50MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	36571/38438 	 [%] = 95.142827
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	36521/38438 	 [%] = 95.012748
Xor file present: 	36625/38438 	 [%] = 95.283313
**** File name: ./output/50MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36625/38438 	 [%] = 95.283313
**** File name: ./output/50MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	36534/38438 	 [%] = 95.046568
Xor file present: 	36617/38438 	 [%] = 95.262501
**** File name: ./output/50MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36617/38438 	 [%] = 95.262501
**** File name: ./output/50MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	36501/38438 	 [%] = 94.960716
Xor file present: 	36461/38438 	 [%] = 94.856652
**** File name: ./output/50MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36461/38438 	 [%] = 94.856652
**** File name: ./output/50MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	36589/38438 	 [%] = 95.189656
Xor file present: 	36498/38438 	 [%] = 94.952911
**** File name: ./output/50MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36498/38438 	 [%] = 94.952911
**** File name: ./output/50MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	36528/38438 	 [%] = 95.030959
Xor file present: 	36562/38438 	 [%] = 95.119413
**** File name: ./output/50MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36562/38438 	 [%] = 95.119413
**** File name: ./output/50MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	36548/38438 	 [%] = 95.082991
Xor file present: 	36593/38438 	 [%] = 95.200062
**** File name: ./output/50MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36593/38438 	 [%] = 95.200062
**** File name: ./output/50MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	36438/38438 	 [%] = 94.796816
Xor file present: 	36571/38438 	 [%] = 95.142827
**** File name: ./output/50MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36571/38438 	 [%] = 95.142827
**** File name: ./output/50MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	36518/38438 	 [%] = 95.004943
Xor file present: 	36290/38438 	 [%] = 94.411780
**** File name: ./output/50MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36290/38438 	 [%] = 94.411780
**** File name: ./output/50MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	36526/38438 	 [%] = 95.025756
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36509/38438 	 [%] = 94.981529
**** File name: ./output/50MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	36483/38438 	 [%] = 94.913887
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36504/38438 	 [%] = 94.968521
**** File name: ./output/50MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	36491/38438 	 [%] = 94.934700
Xor file present: 	36481/38438 	 [%] = 94.908684
**** File name: ./output/50MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36481/38438 	 [%] = 94.908684
**** File name: ./output/50MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	36527/38438 	 [%] = 95.028357
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36535/38438 	 [%] = 95.049170
**** File name: ./output/50MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	36516/38438 	 [%] = 94.999740
Xor file present: 	36497/38438 	 [%] = 94.950310
**** File name: ./output/50MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36497/38438 	 [%] = 94.950310
**** File name: ./output/50MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	36502/38438 	 [%] = 94.963318
Xor file present: 	36541/38438 	 [%] = 95.064780
**** File name: ./output/50MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36541/38438 	 [%] = 95.064780
**** File name: ./output/50MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	36537/38438 	 [%] = 95.054373
Xor file present: 	36558/38438 	 [%] = 95.109007
**** File name: ./output/50MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36558/38438 	 [%] = 95.109007
**** File name: ./output/50MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	36349/38438 	 [%] = 94.565274
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	36540/38438 	 [%] = 95.062178
**** File name: ./output/50MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	36544/38438 	 [%] = 95.072584
Xor file present: 	36490/38438 	 [%] = 94.932098
**** File name: ./output/50MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36490/38438 	 [%] = 94.932098
**** File name: ./output/50MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	36511/38438 	 [%] = 94.986732
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36521/38438 	 [%] = 95.012748
**** File name: ./output/50MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	36551/38438 	 [%] = 95.090796
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	36502/38438 	 [%] = 94.963318
Xor file present: 	36547/38438 	 [%] = 95.080389
**** File name: ./output/50MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36547/38438 	 [%] = 95.080389
**** File name: ./output/50MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	36577/38438 	 [%] = 95.158437
Xor file present: 	36529/38438 	 [%] = 95.033561
**** File name: ./output/50MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36529/38438 	 [%] = 95.033561
**** File name: ./output/50MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	36476/38438 	 [%] = 94.895676
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36528/38438 	 [%] = 95.030959
**** File name: ./output/50MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	36551/38438 	 [%] = 95.090796
Xor file present: 	36534/38438 	 [%] = 95.046568
**** File name: ./output/50MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36534/38438 	 [%] = 95.046568
**** File name: ./output/50MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	36511/38438 	 [%] = 94.986732
Xor file present: 	36493/38438 	 [%] = 94.939903
**** File name: ./output/50MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36493/38438 	 [%] = 94.939903
**** File name: ./output/50MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	36553/38438 	 [%] = 95.095999
Xor file present: 	36505/38438 	 [%] = 94.971122
**** File name: ./output/50MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36505/38438 	 [%] = 94.971122
**** File name: ./output/50MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	36431/38438 	 [%] = 94.778605
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36518/38438 	 [%] = 95.004943
**** File name: ./output/50MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	36523/38438 	 [%] = 95.017951
Xor file present: 	36577/38438 	 [%] = 95.158437
**** File name: ./output/50MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36577/38438 	 [%] = 95.158437
**** File name: ./output/50MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	36466/38438 	 [%] = 94.869660
Xor file present: 	36536/38438 	 [%] = 95.051772
**** File name: ./output/50MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36536/38438 	 [%] = 95.051772
**** File name: ./output/50MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	36339/38438 	 [%] = 94.539258
Xor file present: 	36452/38438 	 [%] = 94.833238
**** File name: ./output/50MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36452/38438 	 [%] = 94.833238
**** File name: ./output/50MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	36467/38438 	 [%] = 94.872262
Xor file present: 	36492/38438 	 [%] = 94.937302
**** File name: ./output/50MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36492/38438 	 [%] = 94.937302
**** File name: ./output/50MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	36509/38438 	 [%] = 94.981529
Xor file present: 	36461/38438 	 [%] = 94.856652
**** File name: ./output/50MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36461/38438 	 [%] = 94.856652
**** File name: ./output/50MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	36507/38438 	 [%] = 94.976326
Xor file present: 	36478/38438 	 [%] = 94.900879
**** File name: ./output/50MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	36478/38438 	 [%] = 94.900879
**** File name: ./output/50MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	36535/38438 	 [%] = 95.049170
Xor file present: 	36476/38438 	 [%] = 94.895676
**** File name: ./output/50MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36476/38438 	 [%] = 94.895676
**** File name: ./output/50MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	36561/38438 	 [%] = 95.116811
Xor file present: 	36515/38438 	 [%] = 94.997138
**** File name: ./output/50MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36515/38438 	 [%] = 94.997138
**** File name: ./output/50MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	36520/38438 	 [%] = 95.010146
Xor file present: 	36542/38438 	 [%] = 95.067381
**** File name: ./output/50MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36542/38438 	 [%] = 95.067381
**** File name: ./output/50MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	36512/38438 	 [%] = 94.989333
Xor file present: 	36545/38438 	 [%] = 95.075186
**** File name: ./output/50MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	36545/38438 	 [%] = 95.075186
**** File name: ./output/50MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	37734/38438 	 [%] = 98.168479
Xor file present: 	37714/38438 	 [%] = 98.116447
**** File name: ./output/50MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37714/38438 	 [%] = 98.116447
**** File name: ./output/50MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	37738/38438 	 [%] = 98.178885
Xor file present: 	37726/38438 	 [%] = 98.147666
**** File name: ./output/50MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37726/38438 	 [%] = 98.147666
**** File name: ./output/50MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	37723/38438 	 [%] = 98.139862
Xor file present: 	37729/38438 	 [%] = 98.155471
**** File name: ./output/50MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37729/38438 	 [%] = 98.155471
**** File name: ./output/50MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	37723/38438 	 [%] = 98.139862
Xor file present: 	37710/38438 	 [%] = 98.106041
**** File name: ./output/50MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37710/38438 	 [%] = 98.106041
**** File name: ./output/50MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	37748/38438 	 [%] = 98.204901
Xor file present: 	37730/38438 	 [%] = 98.158073
**** File name: ./output/50MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37730/38438 	 [%] = 98.158073
**** File name: ./output/50MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	37740/38438 	 [%] = 98.184089
Xor file present: 	37724/38438 	 [%] = 98.142463
**** File name: ./output/50MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37724/38438 	 [%] = 98.142463
**** File name: ./output/50MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	37744/38438 	 [%] = 98.194495
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	37708/38438 	 [%] = 98.100838
Xor file present: 	37739/38438 	 [%] = 98.181487
**** File name: ./output/50MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37739/38438 	 [%] = 98.181487
**** File name: ./output/50MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	37762/38438 	 [%] = 98.241324
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	37664/38438 	 [%] = 97.986368
Xor file present: 	37738/38438 	 [%] = 98.178885
**** File name: ./output/50MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37738/38438 	 [%] = 98.178885
**** File name: ./output/50MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	37761/38438 	 [%] = 98.238722
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	37713/38438 	 [%] = 98.113846
Xor file present: 	37687/38438 	 [%] = 98.046204
**** File name: ./output/50MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37687/38438 	 [%] = 98.046204
**** File name: ./output/50MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	37734/38438 	 [%] = 98.168479
Xor file present: 	37693/38438 	 [%] = 98.061814
**** File name: ./output/50MB-spr4-no13.bin_clear_data.in ****
