**** File name: ./output/500MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	242958/384376 	 [%] = 63.208421
Xor file present: 	376861/384376 	 [%] = 98.044883
**** File name: ./output/500MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	376689/384376 	 [%] = 98.000135
Xor file present: 	376744/384376 	 [%] = 98.014444
**** File name: ./output/500MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376744/384376 	 [%] = 98.014444
**** File name: ./output/500MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	376693/384376 	 [%] = 98.001176
Xor file present: 	376813/384376 	 [%] = 98.032395
**** File name: ./output/500MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376813/384376 	 [%] = 98.032395
**** File name: ./output/500MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	376903/384376 	 [%] = 98.055810
Xor file present: 	376970/384376 	 [%] = 98.073241
**** File name: ./output/500MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376970/384376 	 [%] = 98.073241
**** File name: ./output/500MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	376463/384376 	 [%] = 97.941339
Xor file present: 	377033/384376 	 [%] = 98.089631
**** File name: ./output/500MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	377033/384376 	 [%] = 98.089631
**** File name: ./output/500MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	376742/384376 	 [%] = 98.013924
Xor file present: 	376760/384376 	 [%] = 98.018607
**** File name: ./output/500MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376760/384376 	 [%] = 98.018607
**** File name: ./output/500MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	376780/384376 	 [%] = 98.023810
Xor file present: 	376880/384376 	 [%] = 98.049826
**** File name: ./output/500MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376880/384376 	 [%] = 98.049826
**** File name: ./output/500MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	376628/384376 	 [%] = 97.984265
Xor file present: 	376949/384376 	 [%] = 98.067777
**** File name: ./output/500MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376949/384376 	 [%] = 98.067777
**** File name: ./output/500MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	376681/384376 	 [%] = 97.998054
Xor file present: 	377071/384376 	 [%] = 98.099517
**** File name: ./output/500MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377071/384376 	 [%] = 98.099517
**** File name: ./output/500MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	377194/384376 	 [%] = 98.131517
Xor file present: 	377007/384376 	 [%] = 98.082867
**** File name: ./output/500MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377007/384376 	 [%] = 98.082867
**** File name: ./output/500MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	376875/384376 	 [%] = 98.048525
Xor file present: 	376807/384376 	 [%] = 98.030834
**** File name: ./output/500MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376807/384376 	 [%] = 98.030834
**** File name: ./output/500MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	376765/384376 	 [%] = 98.019908
Xor file present: 	377172/384376 	 [%] = 98.125793
**** File name: ./output/500MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	384374/384376 	 [%] = 99.999480
Xor file present: 	377172/384376 	 [%] = 98.125793
**** File name: ./output/500MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	376755/384376 	 [%] = 98.017306
Xor file present: 	376835/384376 	 [%] = 98.038119
**** File name: ./output/500MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376835/384376 	 [%] = 98.038119
**** File name: ./output/500MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	376918/384376 	 [%] = 98.059712
Xor file present: 	376923/384376 	 [%] = 98.061013
**** File name: ./output/500MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376923/384376 	 [%] = 98.061013
**** File name: ./output/500MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	376562/384376 	 [%] = 97.967095
Xor file present: 	377069/384376 	 [%] = 98.098997
**** File name: ./output/500MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	384373/384376 	 [%] = 99.999220
Xor file present: 	377069/384376 	 [%] = 98.098997
**** File name: ./output/500MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	376415/384376 	 [%] = 97.928851
Xor file present: 	376869/384376 	 [%] = 98.046964
**** File name: ./output/500MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376869/384376 	 [%] = 98.046964
**** File name: ./output/500MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	377015/384376 	 [%] = 98.084948
Xor file present: 	377191/384376 	 [%] = 98.130737
**** File name: ./output/500MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377191/384376 	 [%] = 98.130737
**** File name: ./output/500MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	376792/384376 	 [%] = 98.026932
Xor file present: 	377047/384376 	 [%] = 98.093273
**** File name: ./output/500MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377047/384376 	 [%] = 98.093273
**** File name: ./output/500MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	376772/384376 	 [%] = 98.021729
Xor file present: 	377022/384376 	 [%] = 98.086769
**** File name: ./output/500MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377022/384376 	 [%] = 98.086769
**** File name: ./output/500MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	376996/384376 	 [%] = 98.080005
Xor file present: 	377157/384376 	 [%] = 98.121891
**** File name: ./output/500MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	377157/384376 	 [%] = 98.121891
**** File name: ./output/500MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	376665/384376 	 [%] = 97.993891
Xor file present: 	376807/384376 	 [%] = 98.030834
**** File name: ./output/500MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376807/384376 	 [%] = 98.030834
**** File name: ./output/500MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	377024/384376 	 [%] = 98.087290
Xor file present: 	376894/384376 	 [%] = 98.053468
**** File name: ./output/500MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	376894/384376 	 [%] = 98.053468
**** File name: ./output/500MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	381664/384376 	 [%] = 99.294441
Xor file present: 	381579/384376 	 [%] = 99.272327
**** File name: ./output/500MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381579/384376 	 [%] = 99.272327
**** File name: ./output/500MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	381553/384376 	 [%] = 99.265563
Xor file present: 	381505/384376 	 [%] = 99.253075
**** File name: ./output/500MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381505/384376 	 [%] = 99.253075
**** File name: ./output/500MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	381529/384376 	 [%] = 99.259319
Xor file present: 	381607/384376 	 [%] = 99.279612
**** File name: ./output/500MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381607/384376 	 [%] = 99.279612
**** File name: ./output/500MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	381515/384376 	 [%] = 99.255677
Xor file present: 	381634/384376 	 [%] = 99.286636
**** File name: ./output/500MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	381634/384376 	 [%] = 99.286636
**** File name: ./output/500MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	381329/384376 	 [%] = 99.207287
Xor file present: 	381715/384376 	 [%] = 99.307709
**** File name: ./output/500MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381715/384376 	 [%] = 99.307709
**** File name: ./output/500MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	381221/384376 	 [%] = 99.179189
Xor file present: 	381624/384376 	 [%] = 99.284034
**** File name: ./output/500MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381624/384376 	 [%] = 99.284034
**** File name: ./output/500MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	381523/384376 	 [%] = 99.257758
Xor file present: 	381716/384376 	 [%] = 99.307969
**** File name: ./output/500MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381716/384376 	 [%] = 99.307969
**** File name: ./output/500MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	381398/384376 	 [%] = 99.225238
Xor file present: 	381526/384376 	 [%] = 99.258539
**** File name: ./output/500MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381526/384376 	 [%] = 99.258539
**** File name: ./output/500MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	381640/384376 	 [%] = 99.288197
Xor file present: 	381602/384376 	 [%] = 99.278311
**** File name: ./output/500MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381602/384376 	 [%] = 99.278311
**** File name: ./output/500MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	381575/384376 	 [%] = 99.271286
Xor file present: 	381660/384376 	 [%] = 99.293400
**** File name: ./output/500MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381660/384376 	 [%] = 99.293400
**** File name: ./output/500MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	381563/384376 	 [%] = 99.268165
Xor file present: 	381690/384376 	 [%] = 99.301205
**** File name: ./output/500MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381690/384376 	 [%] = 99.301205
**** File name: ./output/500MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	381578/384376 	 [%] = 99.272067
Xor file present: 	381491/384376 	 [%] = 99.249433
**** File name: ./output/500MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	384375/384376 	 [%] = 99.999740
Xor file present: 	381491/384376 	 [%] = 99.249433
**** File name: ./output/500MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	381525/384376 	 [%] = 99.258278
Xor file present: 	381658/384376 	 [%] = 99.292880
**** File name: ./output/500MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381658/384376 	 [%] = 99.292880
**** File name: ./output/500MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	381559/384376 	 [%] = 99.267124
Xor file present: 	381557/384376 	 [%] = 99.266604
**** File name: ./output/500MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381557/384376 	 [%] = 99.266604
**** File name: ./output/500MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	381384/384376 	 [%] = 99.221596
Xor file present: 	381663/384376 	 [%] = 99.294181
**** File name: ./output/500MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381663/384376 	 [%] = 99.294181
**** File name: ./output/500MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	381585/384376 	 [%] = 99.273888
Xor file present: 	381723/384376 	 [%] = 99.309790
**** File name: ./output/500MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381723/384376 	 [%] = 99.309790
**** File name: ./output/500MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	381384/384376 	 [%] = 99.221596
Xor file present: 	381657/384376 	 [%] = 99.292620
**** File name: ./output/500MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381657/384376 	 [%] = 99.292620
**** File name: ./output/500MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	381562/384376 	 [%] = 99.267904
Xor file present: 	381628/384376 	 [%] = 99.285075
**** File name: ./output/500MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381628/384376 	 [%] = 99.285075
**** File name: ./output/500MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	381511/384376 	 [%] = 99.254636
Xor file present: 	381701/384376 	 [%] = 99.304067
**** File name: ./output/500MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381701/384376 	 [%] = 99.304067
**** File name: ./output/500MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	381551/384376 	 [%] = 99.265043
Xor file present: 	381612/384376 	 [%] = 99.280912
**** File name: ./output/500MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381612/384376 	 [%] = 99.280912
**** File name: ./output/500MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	381438/384376 	 [%] = 99.235644
Xor file present: 	381597/384376 	 [%] = 99.277010
**** File name: ./output/500MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381597/384376 	 [%] = 99.277010
**** File name: ./output/500MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	381468/384376 	 [%] = 99.243449
Xor file present: 	381715/384376 	 [%] = 99.307709
**** File name: ./output/500MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381715/384376 	 [%] = 99.307709
**** File name: ./output/500MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	381659/384376 	 [%] = 99.293140
Xor file present: 	381619/384376 	 [%] = 99.282734
**** File name: ./output/500MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381619/384376 	 [%] = 99.282734
**** File name: ./output/500MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	381460/384376 	 [%] = 99.241368
Xor file present: 	381733/384376 	 [%] = 99.312392
**** File name: ./output/500MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381733/384376 	 [%] = 99.312392
**** File name: ./output/500MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	381531/384376 	 [%] = 99.259839
Xor file present: 	381759/384376 	 [%] = 99.319156
**** File name: ./output/500MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381759/384376 	 [%] = 99.319156
**** File name: ./output/500MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	381447/384376 	 [%] = 99.237986
Xor file present: 	381628/384376 	 [%] = 99.285075
**** File name: ./output/500MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	381628/384376 	 [%] = 99.285075
**** File name: ./output/500MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	383337/384376 	 [%] = 99.729692
Xor file present: 	383426/384376 	 [%] = 99.752846
**** File name: ./output/500MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383426/384376 	 [%] = 99.752846
**** File name: ./output/500MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	383357/384376 	 [%] = 99.734895
Xor file present: 	383360/384376 	 [%] = 99.735675
**** File name: ./output/500MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383360/384376 	 [%] = 99.735675
**** File name: ./output/500MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	383356/384376 	 [%] = 99.734635
Xor file present: 	383417/384376 	 [%] = 99.750505
**** File name: ./output/500MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383417/384376 	 [%] = 99.750505
**** File name: ./output/500MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	383320/384376 	 [%] = 99.725269
Xor file present: 	383366/384376 	 [%] = 99.737236
**** File name: ./output/500MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383366/384376 	 [%] = 99.737236
**** File name: ./output/500MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	383351/384376 	 [%] = 99.733334
Xor file present: 	383405/384376 	 [%] = 99.747383
**** File name: ./output/500MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383405/384376 	 [%] = 99.747383
**** File name: ./output/500MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	383334/384376 	 [%] = 99.728911
Xor file present: 	383398/384376 	 [%] = 99.745562
**** File name: ./output/500MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383398/384376 	 [%] = 99.745562
**** File name: ./output/500MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	383409/384376 	 [%] = 99.748423
Xor file present: 	383413/384376 	 [%] = 99.749464
**** File name: ./output/500MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383413/384376 	 [%] = 99.749464
**** File name: ./output/500MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	383380/384376 	 [%] = 99.740879
Xor file present: 	383379/384376 	 [%] = 99.740619
**** File name: ./output/500MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383379/384376 	 [%] = 99.740619
**** File name: ./output/500MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	383364/384376 	 [%] = 99.736716
Xor file present: 	383390/384376 	 [%] = 99.743480
**** File name: ./output/500MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383390/384376 	 [%] = 99.743480
**** File name: ./output/500MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	383361/384376 	 [%] = 99.735936
Xor file present: 	383374/384376 	 [%] = 99.739318
**** File name: ./output/500MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383374/384376 	 [%] = 99.739318
**** File name: ./output/500MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	383306/384376 	 [%] = 99.721627
Xor file present: 	383343/384376 	 [%] = 99.731253
**** File name: ./output/500MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383343/384376 	 [%] = 99.731253
**** File name: ./output/500MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	383311/384376 	 [%] = 99.722928
Xor file present: 	383333/384376 	 [%] = 99.728651
**** File name: ./output/500MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383333/384376 	 [%] = 99.728651
**** File name: ./output/500MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	383323/384376 	 [%] = 99.726049
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	383379/384376 	 [%] = 99.740619
Xor file present: 	383331/384376 	 [%] = 99.728131
**** File name: ./output/500MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383331/384376 	 [%] = 99.728131
**** File name: ./output/500MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	383202/384376 	 [%] = 99.694570
Xor file present: 	383262/384376 	 [%] = 99.710180
**** File name: ./output/500MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383262/384376 	 [%] = 99.710180
**** File name: ./output/500MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	383384/384376 	 [%] = 99.741919
Xor file present: 	383354/384376 	 [%] = 99.734115
**** File name: ./output/500MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383354/384376 	 [%] = 99.734115
**** File name: ./output/500MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	383422/384376 	 [%] = 99.751806
Xor file present: 	383396/384376 	 [%] = 99.745041
**** File name: ./output/500MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383396/384376 	 [%] = 99.745041
**** File name: ./output/500MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	383300/384376 	 [%] = 99.720066
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383363/384376 	 [%] = 99.736456
**** File name: ./output/500MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	383360/384376 	 [%] = 99.735675
Xor file present: 	383355/384376 	 [%] = 99.734375
**** File name: ./output/500MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383355/384376 	 [%] = 99.734375
**** File name: ./output/500MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	383281/384376 	 [%] = 99.715123
Xor file present: 	383437/384376 	 [%] = 99.755708
**** File name: ./output/500MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383437/384376 	 [%] = 99.755708
**** File name: ./output/500MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	383402/384376 	 [%] = 99.746602
Xor file present: 	383331/384376 	 [%] = 99.728131
**** File name: ./output/500MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383331/384376 	 [%] = 99.728131
**** File name: ./output/500MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	383348/384376 	 [%] = 99.732554
Xor file present: 	383442/384376 	 [%] = 99.757009
**** File name: ./output/500MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383442/384376 	 [%] = 99.757009
**** File name: ./output/500MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	383374/384376 	 [%] = 99.739318
Xor file present: 	383447/384376 	 [%] = 99.758310
**** File name: ./output/500MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383447/384376 	 [%] = 99.758310
**** File name: ./output/500MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	383356/384376 	 [%] = 99.734635
Xor file present: 	383362/384376 	 [%] = 99.736196
**** File name: ./output/500MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383362/384376 	 [%] = 99.736196
**** File name: ./output/500MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	383242/384376 	 [%] = 99.704976
Xor file present: 	383398/384376 	 [%] = 99.745562
**** File name: ./output/500MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383398/384376 	 [%] = 99.745562
**** File name: ./output/500MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	383327/384376 	 [%] = 99.727090
Xor file present: 	383404/384376 	 [%] = 99.747123
**** File name: ./output/500MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	384376/384376 	 [%] = 100.000000
Xor file present: 	383404/384376 	 [%] = 99.747123
