**** File name: ./output/75MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	36331/57657 	 [%] = 63.012297
Xor file present: 	49779/57657 	 [%] = 86.336438
**** File name: ./output/75MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	49810/57657 	 [%] = 86.390204
Xor file present: 	49896/57657 	 [%] = 86.539362
**** File name: ./output/75MB-spr2-no33.bin_clear_data.in ****
Clear file present: 	57610/57657 	 [%] = 99.918483
Xor file present: 	49896/57657 	 [%] = 86.539362
**** File name: ./output/75MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	49609/57657 	 [%] = 86.041591
Xor file present: 	49858/57657 	 [%] = 86.473455
**** File name: ./output/75MB-spr2-no34.bin_clear_data.in ****
Clear file present: 	57591/57657 	 [%] = 99.885530
Xor file present: 	49858/57657 	 [%] = 86.473455
**** File name: ./output/75MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	49704/57657 	 [%] = 86.206358
Xor file present: 	49772/57657 	 [%] = 86.324297
**** File name: ./output/75MB-spr2-no35.bin_clear_data.in ****
Clear file present: 	57610/57657 	 [%] = 99.918483
Xor file present: 	49772/57657 	 [%] = 86.324297
**** File name: ./output/75MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	49787/57657 	 [%] = 86.350313
Xor file present: 	49826/57657 	 [%] = 86.417954
**** File name: ./output/75MB-spr2-no36.bin_clear_data.in ****
Clear file present: 	57608/57657 	 [%] = 99.915015
Xor file present: 	49826/57657 	 [%] = 86.417954
**** File name: ./output/75MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	49852/57657 	 [%] = 86.463049
Xor file present: 	49898/57657 	 [%] = 86.542831
**** File name: ./output/75MB-spr2-no37.bin_clear_data.in ****
Clear file present: 	57610/57657 	 [%] = 99.918483
Xor file present: 	49898/57657 	 [%] = 86.542831
**** File name: ./output/75MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	49748/57657 	 [%] = 86.282672
Xor file present: 	49843/57657 	 [%] = 86.447439
**** File name: ./output/75MB-spr2-no38.bin_clear_data.in ****
Clear file present: 	57569/57657 	 [%] = 99.847373
Xor file present: 	49843/57657 	 [%] = 86.447439
**** File name: ./output/75MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	49755/57657 	 [%] = 86.294812
Xor file present: 	49803/57657 	 [%] = 86.378063
**** File name: ./output/75MB-spr2-no39.bin_clear_data.in ****
Clear file present: 	57585/57657 	 [%] = 99.875124
Xor file present: 	49803/57657 	 [%] = 86.378063
**** File name: ./output/75MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	49788/57657 	 [%] = 86.352047
Xor file present: 	49856/57657 	 [%] = 86.469986
**** File name: ./output/75MB-spr2-no40.bin_clear_data.in ****
Clear file present: 	57584/57657 	 [%] = 99.873389
Xor file present: 	49856/57657 	 [%] = 86.469986
**** File name: ./output/75MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	49901/57657 	 [%] = 86.548034
Xor file present: 	49780/57657 	 [%] = 86.338172
**** File name: ./output/75MB-spr2-no41.bin_clear_data.in ****
Clear file present: 	57593/57657 	 [%] = 99.888999
Xor file present: 	49780/57657 	 [%] = 86.338172
**** File name: ./output/75MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	49764/57657 	 [%] = 86.310422
Xor file present: 	49747/57657 	 [%] = 86.280937
**** File name: ./output/75MB-spr2-no42.bin_clear_data.in ****
Clear file present: 	57582/57657 	 [%] = 99.869920
Xor file present: 	49747/57657 	 [%] = 86.280937
**** File name: ./output/75MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	48656/57657 	 [%] = 84.388713
Xor file present: 	49663/57657 	 [%] = 86.135248
**** File name: ./output/75MB-spr2-no43.bin_clear_data.in ****
Clear file present: 	57560/57657 	 [%] = 99.831764
Xor file present: 	49663/57657 	 [%] = 86.135248
**** File name: ./output/75MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	49758/57657 	 [%] = 86.300016
Xor file present: 	49882/57657 	 [%] = 86.515081
**** File name: ./output/75MB-spr2-no44.bin_clear_data.in ****
Clear file present: 	57594/57657 	 [%] = 99.890733
Xor file present: 	49882/57657 	 [%] = 86.515081
**** File name: ./output/75MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	49799/57657 	 [%] = 86.371126
Xor file present: 	49895/57657 	 [%] = 86.537628
**** File name: ./output/75MB-spr2-no45.bin_clear_data.in ****
Clear file present: 	57600/57657 	 [%] = 99.901139
Xor file present: 	49895/57657 	 [%] = 86.537628
**** File name: ./output/75MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	49840/57657 	 [%] = 86.442236
Xor file present: 	49866/57657 	 [%] = 86.487330
**** File name: ./output/75MB-spr2-no46.bin_clear_data.in ****
Clear file present: 	57594/57657 	 [%] = 99.890733
Xor file present: 	49866/57657 	 [%] = 86.487330
**** File name: ./output/75MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	49922/57657 	 [%] = 86.584456
Xor file present: 	49791/57657 	 [%] = 86.357251
**** File name: ./output/75MB-spr2-no47.bin_clear_data.in ****
Clear file present: 	57601/57657 	 [%] = 99.902874
Xor file present: 	49791/57657 	 [%] = 86.357251
**** File name: ./output/75MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	49734/57657 	 [%] = 86.258390
Xor file present: 	49777/57657 	 [%] = 86.332969
**** File name: ./output/75MB-spr2-no48.bin_clear_data.in ****
Clear file present: 	57593/57657 	 [%] = 99.888999
Xor file present: 	49777/57657 	 [%] = 86.332969
**** File name: ./output/75MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	49875/57657 	 [%] = 86.502940
Xor file present: 	49849/57657 	 [%] = 86.457846
**** File name: ./output/75MB-spr2-no49.bin_clear_data.in ****
Clear file present: 	57599/57657 	 [%] = 99.899405
Xor file present: 	49849/57657 	 [%] = 86.457846
**** File name: ./output/75MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	49838/57657 	 [%] = 86.438767
Xor file present: 	50018/57657 	 [%] = 86.750958
**** File name: ./output/75MB-spr2-no50.bin_clear_data.in ****
Clear file present: 	57614/57657 	 [%] = 99.925421
Xor file present: 	50018/57657 	 [%] = 86.750958
**** File name: ./output/75MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	49820/57657 	 [%] = 86.407548
Xor file present: 	49851/57657 	 [%] = 86.461314
**** File name: ./output/75MB-spr2-no51.bin_clear_data.in ****
Clear file present: 	57601/57657 	 [%] = 99.902874
Xor file present: 	49851/57657 	 [%] = 86.461314
**** File name: ./output/75MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	54770/57657 	 [%] = 94.992802
Xor file present: 	54742/57657 	 [%] = 94.944239
**** File name: ./output/75MB-spr3-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54742/57657 	 [%] = 94.944239
**** File name: ./output/75MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	54658/57657 	 [%] = 94.798550
Xor file present: 	54756/57657 	 [%] = 94.968521
**** File name: ./output/75MB-spr3-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54756/57657 	 [%] = 94.968521
**** File name: ./output/75MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	54706/57657 	 [%] = 94.881801
Xor file present: 	54709/57657 	 [%] = 94.887004
**** File name: ./output/75MB-spr3-no3.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54709/57657 	 [%] = 94.887004
**** File name: ./output/75MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	54666/57657 	 [%] = 94.812425
Xor file present: 	54756/57657 	 [%] = 94.968521
**** File name: ./output/75MB-spr3-no4.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54756/57657 	 [%] = 94.968521
**** File name: ./output/75MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	54785/57657 	 [%] = 95.018818
Xor file present: 	54815/57657 	 [%] = 95.070850
**** File name: ./output/75MB-spr3-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54815/57657 	 [%] = 95.070850
**** File name: ./output/75MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	54443/57657 	 [%] = 94.425655
Xor file present: 	54746/57657 	 [%] = 94.951177
**** File name: ./output/75MB-spr3-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54746/57657 	 [%] = 94.951177
**** File name: ./output/75MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	54775/57657 	 [%] = 95.001474
Xor file present: 	54761/57657 	 [%] = 94.977193
**** File name: ./output/75MB-spr3-no7.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54761/57657 	 [%] = 94.977193
**** File name: ./output/75MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	54798/57657 	 [%] = 95.041365
Xor file present: 	54716/57657 	 [%] = 94.899145
**** File name: ./output/75MB-spr3-no8.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54716/57657 	 [%] = 94.899145
**** File name: ./output/75MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	54758/57657 	 [%] = 94.971990
Xor file present: 	54880/57657 	 [%] = 95.183586
**** File name: ./output/75MB-spr3-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54880/57657 	 [%] = 95.183586
**** File name: ./output/75MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	54778/57657 	 [%] = 95.006677
Xor file present: 	54791/57657 	 [%] = 95.029225
**** File name: ./output/75MB-spr3-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54791/57657 	 [%] = 95.029225
**** File name: ./output/75MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	54728/57657 	 [%] = 94.919958
Xor file present: 	54866/57657 	 [%] = 95.159304
**** File name: ./output/75MB-spr3-no11.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54866/57657 	 [%] = 95.159304
**** File name: ./output/75MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	54889/57657 	 [%] = 95.199195
Xor file present: 	54793/57657 	 [%] = 95.032693
**** File name: ./output/75MB-spr3-no12.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54793/57657 	 [%] = 95.032693
**** File name: ./output/75MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	54809/57657 	 [%] = 95.060444
Xor file present: 	54815/57657 	 [%] = 95.070850
**** File name: ./output/75MB-spr3-no13.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54815/57657 	 [%] = 95.070850
**** File name: ./output/75MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	54725/57657 	 [%] = 94.914754
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no14.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	54753/57657 	 [%] = 94.963318
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no15.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	54462/57657 	 [%] = 94.458609
Xor file present: 	54809/57657 	 [%] = 95.060444
**** File name: ./output/75MB-spr3-no16.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54809/57657 	 [%] = 95.060444
**** File name: ./output/75MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	54821/57657 	 [%] = 95.081256
Xor file present: 	54850/57657 	 [%] = 95.131554
**** File name: ./output/75MB-spr3-no17.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54850/57657 	 [%] = 95.131554
**** File name: ./output/75MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	54720/57657 	 [%] = 94.906083
Xor file present: 	54818/57657 	 [%] = 95.076053
**** File name: ./output/75MB-spr3-no18.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54818/57657 	 [%] = 95.076053
**** File name: ./output/75MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	54785/57657 	 [%] = 95.018818
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no19.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	54828/57657 	 [%] = 95.093397
Xor file present: 	54753/57657 	 [%] = 94.963318
**** File name: ./output/75MB-spr3-no20.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54753/57657 	 [%] = 94.963318
**** File name: ./output/75MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	54763/57657 	 [%] = 94.980661
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no21.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54828/57657 	 [%] = 95.093397
**** File name: ./output/75MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	54753/57657 	 [%] = 94.963318
Xor file present: 	54769/57657 	 [%] = 94.991068
**** File name: ./output/75MB-spr3-no22.bin_clear_data.in ****
Clear file present: 	57654/57657 	 [%] = 99.994797
Xor file present: 	54769/57657 	 [%] = 94.991068
**** File name: ./output/75MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	54774/57657 	 [%] = 94.999740
Xor file present: 	54675/57657 	 [%] = 94.828035
**** File name: ./output/75MB-spr3-no23.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54675/57657 	 [%] = 94.828035
**** File name: ./output/75MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	54800/57657 	 [%] = 95.044834
Xor file present: 	54807/57657 	 [%] = 95.056975
**** File name: ./output/75MB-spr3-no24.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54807/57657 	 [%] = 95.056975
**** File name: ./output/75MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	54757/57657 	 [%] = 94.970255
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no25.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	54814/57657 	 [%] = 95.069116
Xor file present: 	54853/57657 	 [%] = 95.136757
**** File name: ./output/75MB-spr3-no26.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54853/57657 	 [%] = 95.136757
**** File name: ./output/75MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	54569/57657 	 [%] = 94.644189
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no27.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	54805/57657 	 [%] = 95.053506
Xor file present: 	54822/57657 	 [%] = 95.082991
**** File name: ./output/75MB-spr3-no28.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54822/57657 	 [%] = 95.082991
**** File name: ./output/75MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	54785/57657 	 [%] = 95.018818
Xor file present: 	54759/57657 	 [%] = 94.973724
**** File name: ./output/75MB-spr3-no29.bin_clear_data.in ****
Clear file present: 	57653/57657 	 [%] = 99.993062
Xor file present: 	54759/57657 	 [%] = 94.973724
**** File name: ./output/75MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	54802/57657 	 [%] = 95.048303
Xor file present: 	54762/57657 	 [%] = 94.978927
**** File name: ./output/75MB-spr3-no30.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54762/57657 	 [%] = 94.978927
**** File name: ./output/75MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	54747/57657 	 [%] = 94.952911
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no31.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54778/57657 	 [%] = 95.006677
**** File name: ./output/75MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	54765/57657 	 [%] = 94.984130
Xor file present: 	54808/57657 	 [%] = 95.058709
**** File name: ./output/75MB-spr3-no32.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54808/57657 	 [%] = 95.058709
**** File name: ./output/75MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	54681/57657 	 [%] = 94.838441
Xor file present: 	54698/57657 	 [%] = 94.867926
**** File name: ./output/75MB-spr3-no33.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54698/57657 	 [%] = 94.867926
**** File name: ./output/75MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	54702/57657 	 [%] = 94.874863
Xor file present: 	54755/57657 	 [%] = 94.966786
**** File name: ./output/75MB-spr3-no34.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54755/57657 	 [%] = 94.966786
**** File name: ./output/75MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	54815/57657 	 [%] = 95.070850
Xor file present: 	54782/57657 	 [%] = 95.013615
**** File name: ./output/75MB-spr3-no35.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54782/57657 	 [%] = 95.013615
**** File name: ./output/75MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	54758/57657 	 [%] = 94.971990
Xor file present: 	54771/57657 	 [%] = 94.994537
**** File name: ./output/75MB-spr3-no36.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54771/57657 	 [%] = 94.994537
**** File name: ./output/75MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	54744/57657 	 [%] = 94.947708
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no37.bin_clear_data.in ****
Clear file present: 	57655/57657 	 [%] = 99.996531
Xor file present: 	54779/57657 	 [%] = 95.008412
**** File name: ./output/75MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	54735/57657 	 [%] = 94.932098
Xor file present: 	54645/57657 	 [%] = 94.776003
**** File name: ./output/75MB-spr3-no38.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54645/57657 	 [%] = 94.776003
**** File name: ./output/75MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	54696/57657 	 [%] = 94.864457
Xor file present: 	54804/57657 	 [%] = 95.051772
**** File name: ./output/75MB-spr3-no39.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54804/57657 	 [%] = 95.051772
**** File name: ./output/75MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	54741/57657 	 [%] = 94.942505
Xor file present: 	54841/57657 	 [%] = 95.115944
**** File name: ./output/75MB-spr3-no40.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54841/57657 	 [%] = 95.115944
**** File name: ./output/75MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	54767/57657 	 [%] = 94.987599
Xor file present: 	54840/57657 	 [%] = 95.114210
**** File name: ./output/75MB-spr3-no41.bin_clear_data.in ****
Clear file present: 	57652/57657 	 [%] = 99.991328
Xor file present: 	54840/57657 	 [%] = 95.114210
**** File name: ./output/75MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	54818/57657 	 [%] = 95.076053
Xor file present: 	54824/57657 	 [%] = 95.086460
**** File name: ./output/75MB-spr3-no42.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54824/57657 	 [%] = 95.086460
**** File name: ./output/75MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	54751/57657 	 [%] = 94.959849
Xor file present: 	54625/57657 	 [%] = 94.741315
**** File name: ./output/75MB-spr3-no43.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54625/57657 	 [%] = 94.741315
**** File name: ./output/75MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	54754/57657 	 [%] = 94.965052
Xor file present: 	54861/57657 	 [%] = 95.150632
**** File name: ./output/75MB-spr3-no44.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54861/57657 	 [%] = 95.150632
**** File name: ./output/75MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	54770/57657 	 [%] = 94.992802
Xor file present: 	54810/57657 	 [%] = 95.062178
**** File name: ./output/75MB-spr3-no45.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54810/57657 	 [%] = 95.062178
**** File name: ./output/75MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	54715/57657 	 [%] = 94.897411
Xor file present: 	54846/57657 	 [%] = 95.124616
**** File name: ./output/75MB-spr3-no46.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54846/57657 	 [%] = 95.124616
**** File name: ./output/75MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	54786/57657 	 [%] = 95.020553
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no47.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54855/57657 	 [%] = 95.140226
**** File name: ./output/75MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	54758/57657 	 [%] = 94.971990
Xor file present: 	54720/57657 	 [%] = 94.906083
**** File name: ./output/75MB-spr3-no48.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54720/57657 	 [%] = 94.906083
**** File name: ./output/75MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	54781/57657 	 [%] = 95.011881
Xor file present: 	54787/57657 	 [%] = 95.022287
**** File name: ./output/75MB-spr3-no49.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	54787/57657 	 [%] = 95.022287
**** File name: ./output/75MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	54721/57657 	 [%] = 94.907817
Xor file present: 	54713/57657 	 [%] = 94.893942
**** File name: ./output/75MB-spr3-no50.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54713/57657 	 [%] = 94.893942
**** File name: ./output/75MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	54770/57657 	 [%] = 94.992802
Xor file present: 	54806/57657 	 [%] = 95.055240
**** File name: ./output/75MB-spr3-no51.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	54806/57657 	 [%] = 95.055240
**** File name: ./output/75MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	56645/57657 	 [%] = 98.244792
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	56494/57657 	 [%] = 97.982899
Xor file present: 	56623/57657 	 [%] = 98.206636
**** File name: ./output/75MB-spr4-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56623/57657 	 [%] = 98.206636
**** File name: ./output/75MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	56620/57657 	 [%] = 98.201433
Xor file present: 	56614/57657 	 [%] = 98.191026
**** File name: ./output/75MB-spr4-no3.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56614/57657 	 [%] = 98.191026
**** File name: ./output/75MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	56590/57657 	 [%] = 98.149401
Xor file present: 	56586/57657 	 [%] = 98.142463
**** File name: ./output/75MB-spr4-no4.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56586/57657 	 [%] = 98.142463
**** File name: ./output/75MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	56651/57657 	 [%] = 98.255199
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	56566/57657 	 [%] = 98.107775
Xor file present: 	56629/57657 	 [%] = 98.217042
**** File name: ./output/75MB-spr4-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56629/57657 	 [%] = 98.217042
**** File name: ./output/75MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	56579/57657 	 [%] = 98.130322
Xor file present: 	56626/57657 	 [%] = 98.211839
**** File name: ./output/75MB-spr4-no7.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56626/57657 	 [%] = 98.211839
**** File name: ./output/75MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	56566/57657 	 [%] = 98.107775
Xor file present: 	56608/57657 	 [%] = 98.180620
**** File name: ./output/75MB-spr4-no8.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56608/57657 	 [%] = 98.180620
**** File name: ./output/75MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	56585/57657 	 [%] = 98.140729
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	56569/57657 	 [%] = 98.112978
Xor file present: 	56645/57657 	 [%] = 98.244792
**** File name: ./output/75MB-spr4-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56645/57657 	 [%] = 98.244792
**** File name: ./output/75MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	56571/57657 	 [%] = 98.116447
Xor file present: 	56642/57657 	 [%] = 98.239589
**** File name: ./output/75MB-spr4-no11.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56642/57657 	 [%] = 98.239589
**** File name: ./output/75MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	56581/57657 	 [%] = 98.133791
Xor file present: 	56616/57657 	 [%] = 98.194495
**** File name: ./output/75MB-spr4-no12.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56616/57657 	 [%] = 98.194495
**** File name: ./output/75MB-spr4-no13.bin_clear_data.in ****
Clear file present: 	56603/57657 	 [%] = 98.171948
Xor file present: 	56547/57657 	 [%] = 98.074822
**** File name: ./output/75MB-spr4-no13.bin_clear_data.in ****
